text,intent
"What's the weather in Paris, France",Get Weather.
Tell me the weather for New Zealand,Get Weather.
Tell me the forecast in Russia,Get Weather.
What is the weather in Cape Verde?,Get Weather.
What is the weather in Greece?,Get Weather.
Tell me Austria's weather.,Get Weather.
"Weather in Tonga, please.",Get Weather.
Please give me Australia's weather forecast.,Get Weather.
Tell me about the weather in the Bahamas.,Get Weather.
What weather are they getting in Hungary?,Get Weather.
What's the weather in Switzerland?,Get Weather.
How is the weather in Italy?,Get Weather.
Tell me what the weather is like in India?,Get Weather.
How is the weather in Canada?,Get Weather.
Please show the weather condition in Panama.,Get Weather.
"I'd like weather info for Honduras, please.",Get Weather.
weather australia,Get Weather.
Forecast for Australia,Get Weather.
What is the weather in Italy,Get Weather.
Reveal the weather in Australia,Get Weather.
Forecast for Norway.,Get Weather.
"Korea's weather, thanks",Get Weather.
Let me know what the weather's like in Eritrea,Get Weather.
"Can I have the weather for Palestine, thanks.",Get Weather.
Tell me the weather in Melbourne,Get Weather.
What is the forecast in England,Get Weather.
Give me the weather in England.,Get Weather.
What's the weather like in France?,Get Weather.
"Weather forecast for England, please.",Get Weather.
Can you tell how the weather is in New Zealand?,Get Weather.
Wha's the weather in Ghana like?,Get Weather.
Could you tell me the weather in Romania?,Get Weather.
Let me know the forecast for Guam,Get Weather.
The weather forecast for Botswana is?,Get Weather.
Please tell me what's happening weather wise in Toronto,Get Weather.
I need a weather forecast for London please,Get Weather.
How is the weather in norway?,Get Weather.
Can you show me what the weather is like in denmark.,Get Weather.
What is going on with the weather in Poland?,Get Weather.
What is the weather forecast for London?,Get Weather.
How will the weather be in Thailand?,Get Weather.
What's the weather like in Japan?,Get Weather.
Can I have the weather forecast for Egypt?,Get Weather.
What will the weather be in Papua New Guinea?,Get Weather.
I need the weather for Sri Lanka.,Get Weather.
Display the weather in India,Get Weather.
What is the weather in Australia?,Get Weather.
Show me the weather in New Zealand,Get Weather.
Tell me the weather in Australia,Get Weather.
What is the weather forecast for the Ukraine?,Get Weather.
I need the weather forecast in Britain please,Get Weather.
What's the weather like in New Zealand today?,Get Weather.
"What is the weather today, in Vietnam?",Get Weather.
Is North and South Vietnam the same temperature today?,Get Weather.
Give me the weather for Australia,Get Weather.
Please tell me the weather for Australia,Get Weather.
Can you tell me the weather in Australia?,Get Weather.
I need the weather outlook for Australia.,Get Weather.
Australian weather forecast thanks,Get Weather.
What is the weather like in Australia right now?,Get Weather.
Show me today's weather for Cuba.,Get Weather.
What is the predicted rainfall today in Singapore?,Get Weather.
"Give me the forecast for Scotland, thanks.",Get Weather.
Tell me the weather of Japan,Get Weather.
Tell me the weather in Indonesia,Get Weather.
How is the weather in Greece,Get Weather.
Please give me the weather in Australia,Get Weather.
What's the weather like in France?,Get Weather.
Australia's weather please.,Get Weather.
What's it like in England?,Get Weather.
I'd like to know the weather in the USA.,Get Weather.
What is the weather in Denmark?,Get Weather.
Please show me the weather for Poland.,Get Weather.
What's the forecast weather for Finland?,Get Weather.
Give me the weather report for Germany,Get Weather.
Can you tell me how the weather is in Thailand,Get Weather.
Find out the weather forecast in Japan,Get Weather.
What's the weather like in Italy?,Get Weather.
What is the weather forecast for China.,Get Weather.
What are the weather forecasts for Spain?,Get Weather.
"Tell me the weather in Sydney, Australia today.",Get Weather.
What is the weather like in Italy?,Get Weather.
"UK weather, please",Get Weather.
What's the weather like in Canada?,Get Weather.
Tell me the weather forecast for Spain,Get Weather.
tell me the weather in Norway,Get Weather.
What is the weather forecast of France?,Get Weather.
"Weather of Singapore, please",Get Weather.
What weather is Canada expecting,Get Weather.
What is Canada expecting weather wise,Get Weather.
what is the current weather in Melbourne,Get Weather.
Greece's weather prediction please.,Get Weather.
Can you please let me know what the weather in Haiti is like?,Get Weather.
Any idea what the weather's like in Jamaica?,Get Weather.
"Forecast for Beijing, please",Get Weather.
What is the weather in Indonesia,Get Weather.
Brazil weather forecast thanks,Get Weather.
tell me about the weather in Africa please,Get Weather.
australia weather is what,Get Weather.
peruvian weather tell me,Get Weather.
whats weather like in china,Get Weather.
What are the weather conditions for Australia?,Get Weather.
"Give me the weather forecast for China, please.",Get Weather.
Let me know what the weather's like in New Zealand.,Get Weather.
How's the weather in France?,Get Weather.
What's the weather like in Australia?,Get Weather.
Show me the weather in Cuba,Get Weather.
What's the weather like in New Zealand?,Get Weather.
Please tell me the forecast for Singapore.,Get Weather.
Fiji weather thanks.,Get Weather.
What is the weather in England?,Get Weather.
Give me the forecast for Australia,Get Weather.
Please tell me the weather in Vietnam,Get Weather.
I want to see the weather in Australia,Get Weather.
Can you show me the weather in Australia,Get Weather.
"In Australia, what's the current forecast?",Get Weather.
what is the weather in russia,Get Weather.
Tell me the weather in Sri Lanka,Get Weather.
What is the weather forecast for Canada?,Get Weather.
What the weather in Australia like,Get Weather.
What sort of weather can I expect in Egypt,Get Weather.
Tell me the weather conditions for New Zealand,Get Weather.
Give me the forecast for Estonia,Get Weather.
Weather report for Scotland,Get Weather.
How's the weather in Australia?,Get Weather.
What's the weather like in Singapore?,Get Weather.
What's it like in Fiji?,Get Weather.
Tell me the weather in South Africa.,Get Weather.
Please give me the forecast for New Zealand,Get Weather.
"Weather for Argentina, thanks",Get Weather.
Australia Forecast.,Get Weather.
Weather forecast for Mexico.,Get Weather.
What is the forecast for Rwanda.,Get Weather.
let me know the weather details in Prague,Get Weather.
highlight the forecast for brazil,Get Weather.
may i know the weather forecast for Italy?,Get Weather.
What's the weather in America,Get Weather.
What is the weather in Russia?,Get Weather.
weather new zealand,Get Weather.
I would like to know the weather in Australia,Get Weather.
Tell me the weather in the Philippines please,Get Weather.
What is the weather in France please?,Get Weather.
How wet will it be in Luxembourg.,Get Weather.
tell me the temperature in Spain.,Get Weather.
I want to know the amount of snow that fell in France.,Unsupported Weather.
What's the weather doing in Japan?,Get Weather.
Tell me about the weather in New Zealand.,Get Weather.
Update me on Fiji's weather conditions.,Get Weather.
Report the weather in New Zealand to me,Get Weather.
Broadcast the weather details in Canada,Get Weather.
Show me the weather details in Mexico,Get Weather.
What is the forecast for Japan?,Get Weather.
Tell me the weather forecasts in France.,Get Weather.
What is the weather in France?,Get Weather.
tell me australias weather now,Get Weather.
can you inform me on russias weather,Get Weather.
what does the forecast seem to be in switzerland,Get Weather.
"China, climate update?",Get Weather.
What is the Weather in Guatemala looking like?,Get Weather.
Is it snowing in Indonesia?,Get Weather.
Can you give me the forecast forecast for Brazil,Get Weather.
Show me the Australian forecast,Get Weather.
Give me New Zealand Weather,Get Weather.
Give me the forecast for Canada,Get Weather.
Weather for Australia please,Get Weather.
What is the weather like in France ?,Get Weather.
What is the weather like in South Korea,Get Weather.
Tell me about the weather in Scotland,Get Weather.
Say the weather forecast for India,Get Weather.
Weather in Canada please?,Get Weather.
How's the weather looking in the USA,Get Weather.
Australian weather report please,Get Weather.
Weather for Spain,Get Weather.
Please give me the weather forecast for Australia.,Get Weather.
What's the weather going to be like in Japan?,Get Weather.
In Japan what's the weather like?,Get Weather.
How's the weather over in England?,Get Weather.
Can you show me the weather in Japan?,Get Weather.
What did they forecast for Wales?,Get Weather.
"Australia's forecast, thanks.",Get Weather.
"Predicted Weather for Canada, please.",Get Weather.
What's Australia's weather?,Get Weather.
Let me know the forecast for Brazil.,Get Weather.
Tell me what weather to expect in New Zealand.,Get Weather.
How's the weather in India?,Get Weather.
I need to know Indian weather conditions.,Get Weather.
Give me the weather in Greece,Get Weather.
What's the weather like in Lithuania?,Get Weather.
How is the weather in Venezuela?,Get Weather.
What's Peru's weather,Get Weather.
"Scottish weather, please",Get Weather.
Forecast for Luxembourg,Get Weather.
Display weather in Spain,Get Weather.
Give me the forecast for Italy,Get Weather.
I want the weather in Lichtenstein,Get Weather.
what's the weather like in Canada?,Get Weather.
Can I get the weather in England?,Get Weather.
What's the weather like in Fiji?,Get Weather.
What's the weather like in England?,Get Weather.
How is the weather looking in New Zealand?,Get Weather.
Can you tell me what the weather is like in China?,Get Weather.
"Currently in Russia, give me a forecast",Get Weather.
Could you please tell me about the weather forecast in Montenegro.,Get Weather.
"Hi Conversational Bot, how is it like outside in New Zealand?",Get Weather.
Display the weather in New Zealand,Get Weather.
Please tell me the weather in South Africa,Get Weather.
Need to see Australia’s weather,Get Weather.
Give me the forecast for UK,Get Weather.
Let me know the weather for Estonia,Get Weather.
Please update me on the weather for Estonia,Get Weather.
What is the weather in China,Get Weather.
Can you tell me the weather in Russia,Get Weather.
Whats the weather in Australia?,Get Weather.
What's the weather in Finland,Get Weather.
Show me the weather in England,Get Weather.
Get me the weather for New Zealand please.,Get Weather.
Can you tell me the weather in the UK?,Get Weather.
How's the weather in Germany?,Get Weather.
Please indicate climate  in Qatar.,Get Weather.
Weather in Kuwait please.,Get Weather.
Show me the weather situation in Afghanistan.,Get Weather.
Weather forecast for New Zealand,Get Weather.
Give me New Zealand's weather outlook,Get Weather.
Update me on the weather for New Zealand,Get Weather.
How is the weather in Georgia?,Get Weather.
Can I have the weather for Mongolia?,Get Weather.
What is the likelihood of rain today?,Get Weather.
Could you tell me the weather in Australia?,Get Weather.
Talk me through the weather details in France,Get Weather.
What is the weather like in China?,Get Weather.
How's the weather in New Zealand?,Get Weather.
What's the weather doing in Ukraine?,Get Weather.
Is it snowing in China?,Get Weather.
any rain in vanuatu,Get Weather.
how hot is samoa today,Get Weather.
What is the weather in Italy?,Get Weather.
Can you tell me the weather in South Africa?,Get Weather.
I need to know the weather in Canada.,Get Weather.
What is the weather like in Germany?,Get Weather.
"Provide me with a weather forecast fo India, please",Get Weather.
"What is the weather for France, please",Get Weather.
Weather for Italy,Get Weather.
How's the weather in Fiji?,Get Weather.
Tell me the weather in the Ukraine,Get Weather.
Australia's weather thanks.,Get Weather.
Give me the forecast for Thailand,Get Weather.
Whats the weather forecast for Peru?,Get Weather.
China weather please,Get Weather.
can you confirm the weather in Thailand,Get Weather.
"Fiji, what is the weather",Get Weather.
Let me see the weather in Ireland,Get Weather.
What is the expected weather for Australia?,Get Weather.
Tell me the weather in Singapore,Get Weather.
The weather in Australia please,Get Weather.
Please tell me the weather for Canada,Get Weather.
Whats Russias forecast please,Get Weather.
what's it like in new zealand,Get Weather.
forecast for england please,Get Weather.
give me the weather for japan,Get Weather.
What's the weather for Suriname?,Get Weather.
Can I have the forecast for Lithuania?,Get Weather.
Forecast of the UAE,Get Weather.
How's the weather in the UK,Get Weather.
What's the forecast for New Zealand,Get Weather.
what's happening weather wise in Australia,Get Weather.
Weather in India please?,Get Weather.
Give me a weather update in China?,Get Weather.
Tell me the weather for Italy,Get Weather.
What's the weather like in China right now?,Get Weather.
what's the current China weather?,Get Weather.
What are weather conditions like in China?,Get Weather.
"Tell me what the weather is in Norway, please",Get Weather.
What is the weather like in Portugal currently?,Get Weather.
Could you find me the weather forecast for South Africa?,Get Weather.
India weather details please,Get Weather.
I want a weather forecast for Africathanks,Get Weather.
Could you please give weather information for Italy,Get Weather.
Weather Japan now,Get Weather.
What is the weather forecast for Scotland today?,Get Weather.
how's the weather in Taiwan now?,Get Weather.
What's Australia's weather like?,Get Weather.
Australia's weather please,Get Weather.
Weather for Australia please,Get Weather.
I want to know the weather in Turkey,Get Weather.
Please tell me the weather in Indonesia?,Get Weather.
"Could you tell me the weather in Spain, please.",Get Weather.
Today's weather in New Zealand?,Get Weather.
How's the weather in UK?,Get Weather.
Australian weather forecast?,Get Weather.
What's the weather like in China right now?,Get Weather.
"New Zealand is cold right now, right?",Get Weather.
How hot is it in America?,Get Weather.
"Japan's weather, please",Get Weather.
How's the weather in New Zealand?,Get Weather.
"Weather, Australia",Get Weather.
What's the weather like in Argentina?,Get Weather.
Tell me how the weather is in America,Get Weather.
What is the temperature like in Greece now,Get Weather.
Whats the weather like in Mauritius now,Get Weather.
Please tell me what the forecast is in Spain,Get Weather.
What is the weather like in Germany,Get Weather.
Give me the weather details for New Zealand,Get Weather.
Tell me the forecast for Australia,Get Weather.
How's the weather in Italy,Get Weather.
What's the weather like in Tanzania?,Get Weather.
Tell me about the weather in Sri Lanka,Get Weather.
How is the weather on Friday?,Get Weather.
Give weather details for 5 days from now.,Get Weather.
mention the weather on 15th June?,Get Weather.
Let me know the weather on friday,Get Weather.
What will be the weather on saturday,Get Weather.
What will the weather be like tomorrow?,Get Weather.
is it going to be nice on valentines day?,Get Weather.
how's the weather for my birthday on friday,Get Weather.
What will the weather be like on the 10th June?,Get Weather.
Please tell me the weather for the 11th June.,Get Weather.
Please let me know the weather for the Queen's birthday holiday.,Get Weather.
Tell me the weather forecast on coming Sunday.,Get Weather.
I want to know weather information on next Sunday.,Get Weather.
How is the weather would like be on 6 days from now?,Get Weather.
What's the forecast for Tuesday?,Get Weather.
How is the weather looking for the 16th?,Get Weather.
Weather forecast for New Years Eve.,Get Weather.
May I know how the weather looks like in next 2 days,Get Weather.
How's it looking for Christmas?,Get Weather.
Can you please give me tomorrow's forecast?,Get Weather.
How will the weather be on the 15th?,Get Weather.
get me the weather forecast for next Monday,Get Weather.
what will the weather be on Easter Sunday?,Get Weather.
tell me the weather forecast for June 6th,Get Weather.
Tell me the forecast for Tuesday?,Get Weather.
What is the forecast for Monday?,Get Weather.
What will the weather be like on Tuesday,Get Weather.
What's the forecast going to be like for the 20th of April?,Get Weather.
What's the weather like on Friday week?,Get Weather.
How's the weather looking for two days from now?,Get Weather.
Weather for Christmas day,Get Weather.
30th December weather,Get Weather.
Tomorrow's weather.,Get Weather.
What is the weather forecast for this weekend?,Get Weather.
How will the weather be on Friday,Get Weather.
Whats the weather forecast this week?,Get Weather.
What is the weather forecast for Saturday?,Get Weather.
Tell me the weather for Monday next week.,Get Weather.
What is the forecast for New Year's Eve?,Get Weather.
What's the forecast for Saturday?,Get Weather.
What will the weather be like on bank holiday?,Get Weather.
Tell me tomorrow's weather.,Get Weather.
What will the forecast be for Easter Sunday?,Get Weather.
What weather will we get on Friday?,Get Weather.
Tell me the weather for Easter.,Get Weather.
What's the weather going to be like tomorrow?,Get Weather.
What's the weekends weather?,Get Weather.
Could I please know the weather for Friday?,Get Weather.
What is the weather prediction for July 4th?,Get Weather.
How is the weather looking for Sunday?,Get Weather.
weather this holiday,Get Weather.
weather boxing day,Get Weather.
What is the weather forecast for Friday,Get Weather.
What is the weather for Easter,Get Weather.
I need the forecast for Tuesday,Get Weather.
Give me the weather for Friday,Get Weather.
What's the weather like next Tuesday?,Get Weather.
What is the weather on friday?,Get Weather.
What's the forecast like for the 8th of June?,Get Weather.
Tell me what the weather is going to be like for Christmas,Get Weather.
How's the weather looking tomorrow?,Get Weather.
Tell me the weather details for tomorrow,Get Weather.
"What is the forecast for Wednesday, Please?",Get Weather.
What is the weather going to be in 5 days?,Get Weather.
"On the March 12th, what will the weather be like?",Get Weather.
Inform me of the weather in 2 days time,Get Weather.
Over Australia day tell me the weather forecast,Get Weather.
How will the weather be on mothers day?,Get Weather.
So what's up with the weather next monday?,Get Weather.
Can you show me the weather update for 20th may please.,Get Weather.
Tell me what the weather will be like on July 8th?,Get Weather.
What is the forecast for Easter?,Get Weather.
Can you tell me what the weather will be on Easter Sunday?,Get Weather.
Weather forecast for Friday please.,Get Weather.
I have to know what the weather is going to be like on the 25th of March.,Get Weather.
I want to know the weather on Christmas Day,Get Weather.
Show me tomorrow's weather,Get Weather.
Please tell me what the weather will be like on Monday,Get Weather.
What's the weather like tomorrow?,Get Weather.
Can I have the weather for next Saturday please?,Get Weather.
I need the weather for Thursday,Get Weather.
Please tell me the weather forecast for Saturday?,Get Weather.
What is the weather looking like for the 15th June?,Get Weather.
What will the weather be like on Friday?,Get Weather.
What weather is expected for Friday?,Get Weather.
Tell me the weather on Saturday,Get Weather.
I need the weather forecast for tomorrow,Get Weather.
Hows the weather tomorrow?,Get Weather.
Let me know the weather forecast for tomorrow,Get Weather.
Will it rain on Tuesday?,Get Weather.
What is tomorrow's forecast?,Get Weather.
How cold will it be on Superbowl Sunday?,Get Weather.
Tell me the weather on dashain,Get Weather.
What temperature will it be tomorrow,Get Weather.
What is the temperature on Monday,Get Weather.
Please tell me the weather on Monday,Get Weather.
"Next Friday, the weather is what?",Get Weather.
In three days the weather is what?,Get Weather.
What will it be like tomorrow?,Get Weather.
"Weather forecast, 6th August",Get Weather.
Saturdays weather forecast please,Get Weather.
What's the weather forecast for Wednesday?,Get Weather.
What is the weather like tomorrow?,Get Weather.
What is the weather forecast for Christmas?,Get Weather.
What is the forecast for the Queens Birthday,Get Weather.
Can you give me the weather prediction for Sunday,Get Weather.
How is the weather going to be in a week,Get Weather.
What's the weather like on Monday?,Get Weather.
Tell me what is the weather forecast for Tuesday?,Get Weather.
What will the weather be like in New York on Saturday?,Get Weather.
What is the forecast for Christmas Day?,Get Weather.
Tell me the weather for the next three days.,Get Weather.
Tell me what the weather will be like in 3 days?,Get Weather.
"Weather on June 10, please",Get Weather.
What is the weather going to be like tomorrow?,Get Weather.
What will be the weather on Anzac Day?,Get Weather.
what will the weather be on sunday,Get Weather.
How will be the weather five days from now,Get Weather.
What is the forecast for Sunday,Get Weather.
What is Friday's forecast,Get Weather.
Give me the forecast for Friday,Get Weather.
can you tell me what the weather will be like on Thursday,Get Weather.
"Please tell me the forecast is for 10 January, ta.",Get Weather.
What's the weather prediction for tomorrow?,Get Weather.
Valentine's Day weather forecast please.,Get Weather.
weather on Monday. please,Get Weather.
What is the forecast for Friday?,Get Weather.
"Wednesday forecast, please",Get Weather.
What will Saturday's weather be like?,Get Weather.
Tell me about tomorrow's weather,Get Weather.
How is christmas day's weather looking?,Get Weather.
whats the weather gonna be on sunday,Get Weather.
whats the forecast for easter,Get Weather.
What will the weather conditions be like for tomorrow?,Get Weather.
"Give me the weather forecast for Australia Day, please.",Get Weather.
I want to know the weather for the 20th of July.,Get Weather.
How's the weather looking for Sunday?,Get Weather.
Tell me how the weather will be for Easter.,Get Weather.
Tell me about the weather in one week.,Get Weather.
What's the weather forecast for Saturday?,Get Weather.
What kind of weather can we expect tomorrow?,Get Weather.
Weather for the 8th June please.,Get Weather.
What's the forecast for Sunday?,Get Weather.
Tell me what the weather will be like next week,Get Weather.
What will the weather be like next week?,Get Weather.
Can I see the forecast for the next 10 days?,Get Weather.
Could you provide me the next 10 days forecast?,Get Weather.
I want to know the forecast for the next 10 days,Get Weather.
what is the weather for this coming friday?,Get Weather.
What will the weather be like this weekend?,Get Weather.
what was the weather last sunday,Get Weather.
So how is the weather looking for Valentine's day,Get Weather.
What sort of weather will be having this weekend,Get Weather.
What's the forecast for Tuesday,Get Weather.
What is the weather forecast for Easter Monday,Get Weather.
Will it rain on New Years Eve?,Get Weather.
What is the weather forecast 1 week from today?,Get Weather.
What's the weather like this Sunday?,Get Weather.
Tell me the forecast for Boxing Day.,Get Weather.
How's the weather for two Fridays from now?,Get Weather.
What will the weather be on Saturday?,Get Weather.
Please give me the weather for Monday,Get Weather.
What is the forecast for next Monday?,Get Weather.
Weather Christmas day.,Get Weather.
What will the weather be like on May 12th?,Get Weather.
highlight the weather forecast for Sunday,Get Weather.
how will be the weather  after 10 days?,Get Weather.
may i know the weather change after 7 days?,Get Weather.
Tell me the weather for next Thursday.,Get Weather.
Tell me the weather forecast for Wednesday.,Get Weather.
What's the weather on Tuesday?,Get Weather.
What is the weather for New Year's Day?,Get Weather.
I want to know the weather for Easter Sunday please,Get Weather.
Tell me the weather for Australia Day please,Get Weather.
Hows the weather going to be like on Friday.,Get Weather.
I want to the weather on Sunday.,Get Weather.
What's the weather forecast for Sunday?,Get Weather.
How's the likely to be in two days' time?,Get Weather.
Report the weather forecast for Sunday,Get Weather.
Check the weather details for next Tuesday,Get Weather.
What will be the weather like for next Wednesday?,Get Weather.
tell me the weather for saturday,Get Weather.
How will the weather be this weekend?,Get Weather.
What till the weather be like on Sunday?,Get Weather.
What will the weather be at Easter,Get Weather.
please inform me on fridays forecast,Get Weather.
what does the weather look ike for next monday,Get Weather.
Will it rain on Saturday?,Get Weather.
Is next week sunny?,Get Weather.
What's the weather on November 11?,Get Weather.
Show me the weatehr for Christmas,Get Weather.
Display Friday's forecast,Get Weather.
Can you give me the forescast for next Saturday,Get Weather.
What is the weather forecast for New years eve ?,Get Weather.
Show me the weather on 9th of June,Get Weather.
What is the weather like on Christmas day ?,Get Weather.
What's the forecast for Christmas Day,Get Weather.
What's the forecast for this Saturday,Get Weather.
Give me the weather for the weekend,Get Weather.
Tell me the weather forecast for Saturday,Get Weather.
What is the weather predicted for 5 July,Get Weather.
How's the weather looking for next Thursday?,Get Weather.
What's the forecast for next Tuesday?,Get Weather.
What will the weather be like in two days' time?,Get Weather.
Weather forecast for Saturday,Get Weather.
On Monday what will the weather be like?,Get Weather.
Give me the weather for Mother's day.,Get Weather.
What kind of weather will we have on Friday?,Get Weather.
"Weather for Monday, Thanks.",Get Weather.
What Weather have they Predicted for Australia Day?,Get Weather.
What's the Weather Forecast for Tuesday?,Get Weather.
What's tomorrow's weather?,Get Weather.
What weather should I expect on New Year's Day?,Get Weather.
A weather report for Sunday would be great.,Get Weather.
How's the weather looking in 2 days time?,Get Weather.
Display Wednesday's weather please.,Get Weather.
Can you show me the weather forecast for the 19th of April?,Get Weather.
Next Monday's forecast please,Get Weather.
On Labour Day what will the weather be like?,Get Weather.
What's the forecast for Valentine's Day?,Get Weather.
Show me the weather for the next week,Get Weather.
Display 5 day forecast,Get Weather.
give me the weather for the 20th of July,Get Weather.
what's the forecast like for next Friday?,Get Weather.
Whats the weather going to be on January 1st?,Get Weather.
Can I get Mondays forecast?,Get Weather.
Sunday the 16th weather forecast.,Get Weather.
What's the weather for next Monday look like?,Get Weather.
Please tell me the weather for the 20th June.,Get Weather.
What's the weather to be on Tuesday?,Get Weather.
"Halloween this year, what is the weather going to be like?",Get Weather.
Give me a forecast for July 29th,Get Weather.
How will it be like outside on Queens Birthday?,Get Weather.
Please tell me about the weather on the 26th.,Get Weather.
What is the weather forecast looking like on the AFL grand final?,Get Weather.
What will the weather be this Saturday?,Get Weather.
Display next Sunday’s weather,Get Weather.
Weather forecast for 16August,Get Weather.
Let me know what kind of weather to expect on Friday,Get Weather.
In 3 days what will the weather be like?,Get Weather.
Give me the forecast for tomorrow,Get Weather.
How will the weather be on Good Friday 2020?,Get Weather.
Whats the weather for Christmas this year?,Get Weather.
Tell me the weather forecast for Sunday.,Get Weather.
What's the weather on Friday,Get Weather.
Tell me what the weather will be in two days?,Get Weather.
What's the weather going to be like on Tuesday?,Get Weather.
How's the weather looking in a week's time?,Get Weather.
Whats the forecast for New Years day?,Get Weather.
"Hey, please illustrate tomorrows weather forecast.",Get Weather.
Give me Friday's weather,Get Weather.
Let me have the forecast for tomorrow,Get Weather.
How is the weather going to be next Saturday?,Get Weather.
Can I have the weather for next Christmas?,Get Weather.
What weather will we have on Monday?,Get Weather.
Will the weather be suitable for sailing on the harbour this coming weekend?,Unsupported Weather.
Will I need an umbrella for work on Friday?,Get Weather.
What's the weather gonna be like on the Queen's birthday?,Get Weather.
How's the weather gonna be in two days?,Get Weather.
Will it be sunny for Christmas?,Get Weather.
How cold will it be next Tuesday?,Get Weather.
any rain on the 20th,Get Weather.
how hot on june 30,Get Weather.
Can you tell me the weather prediction for Christmas?,Get Weather.
I need the weather update for Valentine's Day.,Get Weather.
"Tell me the weather for Friday, 20th of June, please",Get Weather.
weather for friday,Get Weather.
weather for saturday,Get Weather.
what is the forecast for monday,Get Weather.
Give me the weather for Saturday the 2nd.,Get Weather.
Can i have the forecast for this weekend?,Get Weather.
Will the weather be fine tomorrow?,Get Weather.
Tell me the weather for Monday?,Get Weather.
What is the weather for Sunday?,Get Weather.
"5th January, what is the weather?",Get Weather.
Show me the weather for June 20th,Get Weather.
Let me see the weather for next Monday,Get Weather.
"Please, tell me what is the expected weather for next Saturday",Get Weather.
Please tell me what the weather will be like next saturday,Get Weather.
Whats the weather like in five days,Get Weather.
Please tell me what the weather will be like in 7 days,Get Weather.
how's it looking for next wednesday,Get Weather.
"what does the 28th of november look like, weather wise",Get Weather.
What will be the weather on Thursday?,Get Weather.
What's the weather for 3 days' time?,Get Weather.
Can I have the weather for Thanksgiving?,Get Weather.
How's the weather looking for Friday,Get Weather.
What's the forecast for Good Friday,Get Weather.
What will the weather be on the 15th of january,Get Weather.
Weather forecast for Sunday please,Get Weather.
What will be the weather on labour day?,Get Weather.
Weather on 25th June please,Get Weather.
what will the weather by like on Saturday?,Get Weather.
What will the weather be like on Friday?,Get Weather.
What is the weather for March 5th?,Get Weather.
Could you find out what the weather is going to be like next Thursday?,Get Weather.
Tell me what the weather forecast is on Monday,Get Weather.
Find out the weather forecast for 3 days from now,Get Weather.
what is the weather going to be like for Easter Sunday,Get Weather.
I need a forecast for the 6th September thanks,Get Weather.
Could you forecast the weather for two days time,Get Weather.
Weather here 10th June,Get Weather.
Weather forecast for tomorrow and Friday,Get Weather.
I would like to know the weather forecast for 7 days' time please,Get Weather.
What's it like tomorrow?,Get Weather.
Tell me what the weather is on Christmas Eve,Get Weather.
"Give me the forecast for New Years day, please",Get Weather.
Tell me what the weather be on Saturday?,Get Weather.
Please tell me the weather on Christmas day.,Get Weather.
What's the weather like on Monday?,Get Weather.
How's the weather over the Easter long weekend?,Get Weather.
Will it be fine on Christmas Day?,Get Weather.
What's the forecast for a week from today?,Get Weather.
what's the weather going to be like in 3 days,Get Weather.
will it be cold on Thursday?,Get Weather.
"Today's weather, please",Get Weather.
Give me the forecast for Wednesday,Get Weather.
How does it look for June 23?,Get Weather.
How will the weather be on Thursday?,Get Weather.
"Weather, 5 days from now",Get Weather.
"Weather, 4th of March",Get Weather.
Please tell me what the forecast is in 7 days time,Get Weather.
What is the temperature usually like over Christmas,Unsupported Weather.
What is the weather looking like for 25th June,Get Weather.
What is the forecast for sunday,Get Weather.
What will the weather be like on Friday,Get Weather.
Give me the weather forecast for Easter,Get Weather.
What will the weather be on Christmas?,Get Weather.
What will the weather be for July 12th?,Get Weather.
Say the weather in Delhi please?,Get Weather.
Tell me the weather in New York,Get Weather.
"let me know the weather in jhapa, nepal.",Get Weather.
What's the weather like on the central coast?,Get Weather.
What is the weather forecast in New South Wales?,Get Weather.
What is the weather like in Tamil Nadu?,Get Weather.
What is the weather like in midwest Western Australia?,Get Weather.
How is the weather like in Arkanzas?,Get Weather.
Weather in north east please?,Get Weather.
Please tell me the weather condition in Arkanzas.,Get Weather.
What's the weather looking like for California?,Get Weather.
Weather - New South Wales,Get Weather.
Please give me the weather report for Northern Florida.,Get Weather.
Update me the Victoria weather,Get Weather.
How does Victoria's weather look like,Get Weather.
Give me the latest update on the Victoria's weather,Get Weather.
Have you got the weather for South Island?,Get Weather.
What's it supposed to look like in ACT?,Get Weather.
Can I get the forecast for Northern Rivers?,Get Weather.
get me the weather for the State of Texas,Get Weather.
how's the weather in the New England area?,Get Weather.
tell me the weather in New York State,Get Weather.
What is the forecast for Texas,Get Weather.
Tell me the weather in Victoria,Get Weather.
Can you let me know the weather in Footscray?,Get Weather.
Can you tell me the forecast for Kalgoorlie?,Get Weather.
What's the weather like in North Melbourne?,Get Weather.
Weather in South Australia,Get Weather.
Iowa weather,Get Weather.
Weather in the south of France,Get Weather.
What is the weather in the Hunter Valley?,Get Weather.
What's the forecast for South East Queensland?,Get Weather.
What's the weather forecast for New Hampshire?,Get Weather.
"Weather in Texas, please.",Get Weather.
"Can you tell me the weather for Mawson, Antarctica?",Get Weather.
weather north lakes,Get Weather.
weather snowies,Get Weather.
How's the forecast for the blue mountains,Get Weather.
"Can I have the weather for Okinawa, thanks.",Get Weather.
What's the weather like in Tasmania,Get Weather.
Tell me the weather in NSW Australia,Get Weather.
What is Sydney’s forecast?,Get Weather.
Please give me the weather in Melbourne,Get Weather.
What's the weather forecast for Queensland?,Get Weather.
"Weather for New South Wales, please.",Get Weather.
