text,intent
list flights from atlanta to boston leaving between 6 pm and 10 pm on august eighth,Flight.
information on afternoon flights from philadelphia to denver,Flight.
great now what i want to find out is on april twentieth from washington to denver do you have a flight least expensive fare around 5 o'clock in the morning,Flight.
i need a flight from denver to philadelphia on saturday,Flight.
show me the flights from westchester county to cincinnati,Flight.
what flights are available from denver to philadelphia on monday,Flight.
what are the coach fares for flights from newark to la leaving after 3 pm,Airfare.
what delta flights fly from washington to dallas in the morning,Flight.
i 'd like to make a trip between atlanta and boston i wish to know the cheapest fare,Flight.
give me the first flight from boston to atlanta,Flight.
does american airlines fly from boston to san francisco,Flight.
what flights go from dallas to tampa,Flight.
thank you i also need to travel next wednesday evening from dallas to san francisco,Flight.
show me airports in washington dc,Airport.
what is the cheapest fare from dallas to denver round trip,Airfare.
okay and on may four i would like to go from atlanta to denver leaving early in the morning around 8,Flight.
list the flights from san francisco to philadelphia on american airlines,Flight.
what does fare code qo mean,Abbreviation.
do you have an 819 flight from denver to san francisco,Flight.
what is the earliest united airlines flight flying from denver to baltimore and arriving on july fourth,Flight.
i would like to book an early morning flight from tampa to charlotte on april sixth,Flight.
morning flight from oakland to dallas,Flight.
show me flights from new york to miami,Flight.
list the flights and departure times for flights leaving dallas fort worth for boston after 6 pm,Flight.
list flights from pittsburgh to los angeles which leave on thursday after 5 pm,Flight.
i 'd like a flight from baltimore to boston as early in the morning as i can,Flight.
show me all flights from oakland to philadelphia on saturday which serve a meal and arrive in philadelphia before noon,Flight.
i would like to book a flight from chicago to seattle on june first,Flight.
show me economy fares from dallas to baltimore,Airfare.
please list the prices for a rental car in pittsburgh,Ground Fare.
are there any flights from pittsburgh to boston that leave between noon and 5 o'clock,Flight.
daily flights from newark to cleveland departing 5 o'clock pm,Flight.
show me the flights from boston to oakland,Flight.
show me the flights from st. petersburg to toronto that leave monday,Flight.
please list all flights between boston and atlanta,Flight.
is there a flight on delta airlines from boston to denver,Flight.
give me the flights and fares on december twenty seventh from orlando to indianapolis airfare,Flight+airfare.
give me all nonstops from new york to vegas that arrive on a sunday,Flight.
what flights leave boston and arrive in philadelphia before 7 am,Flight.
i 'd like a flight from boston to san francisco leaving in the afternoon any time please,Flight.
flight 417 from cincinnati to dallas,Flight.
list flights from houston to memphis june twenty ninth,Flight.
list flights from dallas to san francisco,Flight.
please repeat the flight departures for monday august nineteenth from denver to pittsburgh,Flight.
where does continental fly to from chicago,Flight.
what ground transportation is available from the denver airport to downtown denver,Ground Service.
from kansas city to salt lake city on delta arrive around 8 pm tomorrow,Flight.
is there a flight on twa from baltimore to san francisco with a stop in denver,Flight.
phoenix to newark wednesday,Flight.
newark to cleveland,Flight.
what flights leave from phoenix,Flight.
flight information from pittsburgh to denver,Flight.
show me flights from denver to philadelphia,Flight.
show me ground transportation in denver,Ground Service.
which airlines fly from boston to washington dc,Airline.
okay and can you tell me for flights departing from dallas to philadelphia the latest flight you would have departing from dallas to philadelphia,Flight.
show me the flights from boston to denver on august second,Flight.
show me all the flights on united leaving from boston,Flight.
could you please tell me the first flight leaving baltimore to san francisco on a 747 on august twenty seventh,Flight.
please give me flights from atlanta to boston on wednesday afternoon and thursday morning,Flight.
show all flights leaving monday morning from boston to pittsburgh,Flight.
show me the delta flights from san francisco to boston,Flight.
show me the flights from baltimore to oakland,Flight.
what type of aircraft are used on flights from cleveland to dallas that leave before noon,Aircraft.
very well i 'm working on scenario three i 'm interested in a flight on a 727 from washington dc to atlanta georgia,Flight.
flight from dc to salt lake city,Flight.
i 'd like to make a trip from washington to san francisco,Flight.
is there an airline that services boston dc and dallas,Airline.
airline that stands for dl,Airline.
i would like to see the flights from denver to philadelphia,Flight.
show me the cheapest one way flights from pittsburgh to dallas leaving pittsburgh between noon and 2 pm,Flight.
show all flights with first class from baltimore to dallas,Flight.
i 'd like the earliest flight from dallas to boston,Flight.
what are the coach fares for flights from pittsburgh to denver,Airfare.
what flights can i take between boston and atlanta so that when i leave boston i will have the maximum amount of time on the ground in atlanta and still return in the same day,Flight.
show me the flights from philadelphia to atlanta georgia,Flight.
we 're going from denver to san francisco,Flight.
what airlines have flights from baltimore to seattle,Airline.
show me all the flights from milwaukee to orlando that leave after noon on wednesday and before noon on thursday,Flight.
what airlines go to pittsburgh,Airline.
i 'd like to fly from philadelphia to san francisco with a stopover in dallas,Flight.
what is the ground transportation available in the city of fort worth,Ground Service.
what are your flights from dallas to baltimore,Flight.
show me round trips from houston to las vegas nonstop,Flight.
please list all flights from san francisco to pittsburgh on sunday,Flight.
i want a flight from philadelphia to dallas with a stop in atlanta,Flight.
what is the airfare for flights from denver to pittsburgh on delta airline,Airfare.
do you have any flights from denver to baltimore via dallas,Flight.
which airlines fly into and out of denver,Airline.
does continental fly from boston to san francisco with a stop in denver,Flight.
is there a delta flight from denver to san francisco,Flight.
i would like to find a flight from charlotte to las vegas that makes a stop in st. louis,Flight.
on april first i need a ticket from tacoma to san jose departing before 7 am,Airfare.
on april first i need a flight going from phoenix to san diego,Flight.
i would like a flight traveling one way from phoenix to san diego on april first,Flight.
i would like a flight from orlando to salt lake city for april first on delta airlines,Flight.
i need a flight from toronto to newark one way leaving wednesday evening or thursday morning,Flight.
monday morning i would like to fly from columbus to indianapolis,Flight.
on wednesday april sixth i would like to fly from long beach to columbus after 3 pm,Flight.
after 12 pm on wednesday april sixth i would like to fly from long beach to columbus,Flight.
are there any flights from long beach to columbus on wednesday april sixth,Flight.
find a flight from memphis to tacoma dinner,Flight.
on next wednesday flight from kansas city to chicago should arrive in chicago around 7 pm return flight on thursday,Flight.
show flight and prices kansas city to chicago on next wednesday arriving in chicago by 7 pm,Flight+airfare.
flight on american from miami to chicago arrive in chicago about 5 pm,Flight.
find flights arriving new york city next saturday,Flight.
find nonstop flights from salt lake city to new york on saturday april ninth,Flight.
show flights from burbank to milwaukee for today,Flight.
show flights tomorrow evening from milwaukee to st. louis,Flight.
show flights saturday evening from st. louis to burbank,Flight.
show flights from burbank to st. louis on monday,Flight.
show flights from burbank to milwaukee on monday,Flight.
show flights tuesday evening from milwaukee to st. louis,Flight.
show flights wednesday evening from st. louis to burbank,Flight.
which flights travel from kansas city to los angeles,Flight.
what flights travel from las vegas to los angeles,Flight.
which flights travel from kansas city to los angeles on april ninth,Flight.
which flights travel from las vegas to los angeles california and arrive on april ninth between 4 and 5 pm,Flight.
which flights on us air go from orlando to cleveland,Flight.
which flights travel from cleveland to indianapolis on april fifth,Flight.
which flights travel from indianapolis to san diego on april fifth,Flight.
which flights go from cleveland to indianapolis on april fifth,Flight.
which flights travel from nashville to tacoma,Flight.
does tacoma airport offer transportation from the airport to the downtown area,Ground Service.
which flights travel from tacoma to san jose,Flight.
what day of the week do flights from nashville to tacoma fly on,Day Name.
what are the flights from tacoma to san jose,Flight.
what days of the week do flights from san jose to nashville fly on,Day Name.
what are the flights from tacoma to san jose,Flight.
i need a flight that goes from boston to orlando,Flight.
are there any flights from boston to orlando connecting in new york,Flight.
are there any flights from boston to orlando connecting in columbus,Flight.
does this flight serve dinner,Flight.
i need a flight from charlotte to miami,Flight.
i need a nonstop flight from miami to toronto,Flight.
i need a nonstop flight from toronto to st. louis,Flight.
i need a flight from toronto to st. louis,Flight.
i need a flight from st. louis to charlotte,Flight.
i need a flight on united airlines from la guardia to san jose,Flight.
i need a flight from tampa to milwaukee,Flight.
i need a flight from milwaukee to seattle,Flight.
what meals are served on american flight 811 from tampa to milwaukee,Meal.
what meals are served on american flight 665 673 from milwaukee to seattle,Meal.
i need a flight from memphis to las vegas,Flight.
i need a flight from las vegas to ontario,Flight.
i need a flight from ontario to memphis,Flight.
which flights go from milwaukee to tampa and stop in nashville,Flight.
which flights leave newark after noon next saturday and arrive in los angeles,Flight.
which flights leave detroit and arrive at st. petersburg around 9 am,Flight.
which flights on northwest airline leave detroit and arrive at st. petersburg,Flight.
which flights leave chicago next tuesday and arrive in detroit around 6 pm,Flight.
show me round trip flights from chicago to detroit leaving next tuesday and returning the day after,Flight.
which round trip flights leave chicago next tuesday around 6 pm and arrive in detroit,Flight.
which round trip flights leave chicago next tuesday and arrive in detroit around 6 pm,Flight.
which flights leave on monday from montreal and arrive in chicago in the morning,Flight.
which flights leave chicago on april twelfth and arrive in indianapolis in the morning,Flight.
which flights leave on wednesday april thirteenth from indianapolis and arrive in montreal in the morning,Flight.
which flights leave april twelfth from indianapolis and arrive in montreal around 10 pm,Flight.
i 'd like to go from long beach to st. louis and i 'd like to stop in dallas i 'd also like to have lunch during my flight,Flight.
next wednesday i would like to leave kansas city on a trip to chicago which arrives in chicago around 7 pm,Flight.
i would like to return from chicago around 7 pm to kansas city,Flight.
i would like to leave this afternoon on an american flight from cincinnati to burbank,Flight.
on sunday evening i would like to leave montreal quebec on a flight to san diego california,Flight.
what are the flights on sunday from montreal quebec to san diego california,Flight.
on tuesday are the flights from san diego california to indianapolis indiana i would like the flight to be in the afternoon,Flight.
on thursday morning i would like a nonstop flight from indianapolis to toronto,Flight.
on friday morning i would like to fly from toronto to montreal,Flight.
i would like an early morning flight today from los angeles to charlotte,Flight.
on wednesday night i would like a flight from charlotte to newark,Flight.
on friday night i would like a flight from newark to los angeles,Flight.
find a flight from tampa to montreal by way of new york,Flight.
please find a flight from miami florida to las vegas nevada arriving before 4 o'clock pm,Flight.
please find a flight from las vegas to michigan,Flight.
please find a flight from detroit michigan to st. petersburg arriving before 10 pm,Flight.
please find a flight from st. petersburg to miami on thursday,Flight.
please find a flight from san diego to toronto on alaska airlines,Flight.
please find the flights from columbus to houston with a layover in nashville tomorrow,Flight.
please give me the flights from nashville to houston nonstop with dinner served,Flight.
please find flights available from kansas city to newark,Flight.
please find a flight that goes from kansas city to newark to orlando back to kansas city,Flight.
please find a flight from kansas city to newark,Flight.
please find a flight from newark to orlando,Flight.
please find a flight from orlando to kansas city,Flight.
i would like to fly from columbus to phoenix through cincinnati in the afternoon,Flight.
i would like to know what airports are in los angeles,Airport.
does the airport at burbank have a flight that comes in from kansas city,Flight.
which flights arrive in burbank from kansas city on saturdays in the afternoon,Flight.
which flights arrive in burbank from las vegas on saturday april twenty third in the afternoon,Flight.
which flights are available from orlando to cleveland that arrive around 10 pm,Flight.
what flights are available from indianapolis to san diego on april twenty first in the late afternoon,Flight.
what flights leave cleveland going to indianapolis on april twenty first in the morning,Flight.
which flights are available on april twenty first in the morning from nashville to tacoma,Flight.
which flights are available from tacoma to san jose in the morning on april twenty second,Flight.
which flights are available from san jose to nashville leaving in the morning on april twenty three,Flight.
what is the most expensive one way fare between detroit and westchester county,Airfare.
what airlines fly between detroit and westchester county,Airline.
what are the departure times from detroit to westchester county,Flight Time.
what is the latest flight from baltimore to oakland that serves dinner,Flight.
what is the earliest flight between baltimore and oakland that serves breakfast,Flight.
to what cities from boston does america west fly first class,City.
what airline flies from boston to san diego,Airline.
what is the latest breakfast flight from dallas to tampa,Flight.
show me all lufthansa flights from seattle to boston with stopovers in minneapolis,Flight.
show me all flights from seattle to boston with stopovers in minneapolis,Flight.
list philadelphia to san francisco flights with stopovers in dallas,Flight.
show me the connecting flights between boston and denver and the types of aircraft used,Flight.
show me all the morning flights from philadelphia to fort worth,Flight.
show me all the flights from kansas city to st. paul,Flight.
show me northwest flight 608 from kansas city to st. paul,Flight.
show me all the flights from indianapolis to charlotte on monday,Flight.
what is the ground transportation between the charlotte airport charlotte airport and downtown charlotte,Ground Service.
show me all the flights from charlotte to minneapolis that leave at 2 pm or later on monday,Flight.
show me all the flights from charlotte to minneapolis on tuesday morning,Flight.
show me the direct flights from charlotte to minneapolis on tuesday morning,Flight.
show me flight us 1500 on monday from charlotte to minneapolis please,Flight.
show me all the flights from minneapolis to indianapolis on tuesday that leave after 2 pm,Flight.
show me the flights from minneapolis to indiana,Flight.
show me the flights in from minneapolis to indianapolis on tuesday afternoon,Flight.
show me flight us 1207 from indianapolis to charlotte on monday and flight us 1500 from charlotte to minneapolis on monday and flight twa 639 from minneapolis to indianapolis,Flight.
show me all the flights from las vegas to new york city,Flight.
which different airlines go from las vegas to new york city,Airline.
show me all the flights on america west and twa from las vegas to jfk on a friday,Flight.
what are the flights from tacoma to miami that leave after 6 pm tomorrow,Flight.
i 'd like to fly from san diego to houston on june tenth,Flight.
is there an american airlines flight from houston to newark on june tenth after 6 pm,Flight.
is there an american airlines flight from houston to newark on june tenth after 3 pm,Flight.
i need to get from cincinnati to denver on june sixth by 6 pm,Flight.
what 's the ground transportation in denver,Ground Service.
what 's the fare for a taxi to denver,Ground Fare.
what are the fares for ground transportation in denver,Ground Fare.
i need to fly from denver to westchester county on june seventh after 3 pm,Flight.
what 's the ground transportation in westchester county,Ground Service.
i need to take a united airlines flight on june eighth from westchester county to cincinnati after 3 pm,Flight.
what united airlines flights on june eighth go from westchester county to cincinnati,Flight.
on june eighth what flights go from westchester county to cincinnati,Flight.
does us air fly from cincinnati to denver on june sixth,Flight.
list the flights from cincinnati to denver on june sixth,Flight.
list the flights from denver to westchester county on june seventh,Flight.
list the flights from westchester county to cincinnati on june eighth,Flight.
list the flights from cincinnati to westchester county on june sixth,Flight.
list the flights from westchester county to denver on june seventh,Flight.
list the flights from denver to cincinnati on june eighth,Flight.
list the flights from denver to cincinnati on june sixth after 4 pm,Flight.
list the flights from cincinnati to westchester county on june seventh,Flight.
list the flights from westchester county to cincinnati on june seventh leaving after 5 pm,Flight.
what airlines off from love field between 6 and 10 am on june sixth,Airline.
what flights arrive at love field on june sixth,Flight.
list the flights from montreal to philly before 9 am,Flight.
list the flights from cleveland to memphis,Flight.
list the flights from memphis to cleveland,Flight.
list the flights from denver to baltimore arriving on july first,Flight.
list the flights from dallas to baltimore arriving july first,Flight.
list the flights from pittsburgh to baltimore arriving on july first,Flight.
list the flights on canadian airlines international,Flight.
how many canadian airlines international flights use j31,Quantity.
how many canadian airlines international flights use aircraft 320,Quantity.
how many canadian airlines flights use aircraft dh8,Quantity.
show me the flights on american airlines which fly from st. petersburg to ontario canada with a stopover in st. louis,Flight.
show me the flights on american airlines which go from st. petersburg to ontario california by way of st. louis,Flight.
which airport is closest to ontario california,Airport.
show me the flights from houston to orlando,Flight.
show me the flights from orlando to houston,Flight.
show me the flights from detroit to las vegas,Flight.
show me the cheapest round trip coach fare from las vegas to detroit,Airfare.
show me the cheapest round trip coach fare on twa from las vegas to detroit,Airfare.
show me the delta flights which serve a snack to coach passengers,Flight.
what is meal code sb,Abbreviation.
what meals are available on dl 468 which al arrives in san francisco at 950 am,Meal.
show me the delta flights from tampa to san francisco,Flight.
show me delta flight 486,Flight.
list the tower air flights on mondays,Flight.
list all tower air flights with meals,Flight.
what flights depart from baltimore,Flight.
what flights depart from baltimore and arrive at san francisco on a friday,Flight.
what flights leave from cincinnati in the morning and arrive in tampa,Flight.
which flights depart from tampa and arrive in cincinnati in the evening,Flight.
which flights depart from tampa in the early evening and arrive in cincinnati,Flight.
which flights depart from philadelphia and arrive in atlanta,Flight.
which flights depart from a atlanta and arrive in toronto,Flight.
which flights depart from toronto and arrive in washington dc,Flight.
which flights depart from new york and arrive in los angeles after 10 am,Flight.
how far is new york 's la guardia from downtown,Distance.
how far is toronto international from downtown,Distance.
how far is los angeles international from downtown,Distance.
how far is san francisco international from downtown,Distance.
how much is the limousine service in boston,Ground Fare.
how much is a limousine service in la guardia,Ground Fare.
how much is a limousine service in toronto international,Ground Fare.
how much is limousine service in los angeles,Ground Fare.
what airlines fly between washington dc and columbus ohio,Airline.
what flights are there between washington dc and columbus ohio,Flight.
what are the flights between washington dc and columbus ohio,Flight.
what are the fares for all flights between washington and columbus,Airfare.
at the charlotte airport how many different types of aircraft are there for us air,Aircraft.
list all us air flights arriving in charlotte on saturday at 1 pm,Flight.
what is the first class round trip airfare from india indianapolis to memphis,Airfare.
list all flights from memphis to miami,Flight.
list all flights and their fares from indianapolis to memphis on a monday morning,Flight+airfare.
list all flights and their fares from memphis to miami on a wednesday evening,Flight+airfare.
list all flights and their fares for all flights between miami and indianapolis,Flight+airfare.
list all flights from cleveland to kansas city on monday,Flight.
list all flights from kansas city to cleveland,Flight.
list all flights from cleveland to nashville,Flight.
list all flights from nashville to cleveland on sunday,Flight.
list all sunday flights from cleveland to nashville and their fares,Flight+airfare.
what airlines are departing from baltimore,Airline.
which airlines fly from baltimore to san francisco,Airline.
how long does a flight from baltimore to san francisco take,Distance.
which flights are leaving from kansas city to atlanta early monday morning,Flight.
which flights are leaving atlanta and arriving in st. louis close to 230 pm on tuesday,Flight.
please list flights from st. louis to st. paul which depart after 10 am thursday morning,Flight.
list flights from st. paul to kansas city friday in the evening with a meal included,Flight.
list early morning flights from cincinnati to tampa,Flight.
list early evening flights from tampa to cincinnati,Flight.
list evening flights from tampa to cincinnati,Flight.
list flights from philadelphia to atlanta friday am,Flight.
list flights from atlanta to toronto friday afternoon,Flight.
list flights from toronto to washington dc saturday am,Flight.
list flights from washington dc to philadelphia saturday pm,Flight.
list direct flights from new york city to los angeles after 10 am,Flight.
list the airfare for american airlines flight 19 from jfk to lax,Airfare+flight.
what is fare code m,Abbreviation.
list the distance in miles from boston airport to downtown boston,Distance.
list the distance in miles from new york 's la guardia airport to downtown new york city,Distance.
list the distance in miles from toronto international airport to downtown toronto,Distance.
list the distance in miles from san francisco international airport to san francisco downtown,Distance.
list limousine rates for the city of boston,Ground Fare.
list american airlines flights from houston to milwaukee departing friday pm,Flight.
list flights from houston to milwaukee friday pm,Flight.
list american airlines flights from milwaukee to san jose wednesday,Flight.
list american airlines flights from san jose to dallas friday afternoon,Flight.
list flights from dallas to houston arriving sunday afternoon,Flight.
list airlines flying from seattle to salt lake city,Airline.
what is the seating capacity for aircraft l10,Capacity.
what is the seating capacity for delta be1,Capacity.
list flights from seattle to salt lake city on delta l10,Flight.
list flights from seattle to salt lake city on delta be1,Flight.
list flights from boston to pittsburgh daily,Flight.
list flights from pittsburgh to newark daily,Flight.
list flights from newark to boston daily,Flight.
list us air flights leaving saturday from charlotte airport at 1 pm,Flight.
list us air flights leaving saturday from charlotte airport around 1 pm,Flight.
list first class airfare round trip from indianapolis to memphis,Airfare.
what is fare code f,Abbreviation.
list flights from memphis to miami wednesday evening,Flight.
list flights from miami to indianapolis sunday,Flight.
list flights from ontario california to orlando florida,Flight.
list flights from ontario california to salt lake city utah,Flight.
list flights from ontario california to salt lake city utah monday,Flight.
list flights from salt lake city utah to phoenix arizona monday,Flight.
list flights from salt lake city to phoenix arizona tuesday,Flight.
list flights from phoenix arizona to ontario california wednesday,Flight.
what airlines fly from baltimore to san francisco,Airline.
what is the fare for a first class round trip ticket from detroit to st. petersburg,Airfare.
what is the airfare for a round trip first class ticket from detroit to st. petersburg,Airfare.
kansas city to atlanta monday morning flights,Flight.
monday morning flights from atlanta to kansas city,Flight.
kansas city to atlanta monday morning flights,Flight.
atlanta to st. louis tuesday before 230 pm flights,Flight.
st. louis to st. paul thursday after 10 am,Flight.
st. paul to kansas city friday night,Flight.
cleveland to kansas city arrive monday before 3 pm,Flight.
kansas city to cleveland flight arrive wednesday before 5 pm,Flight.
cleveland to nashville flight friday morning,Flight.
nashville to cleveland sunday before 9,Flight.
first class flights pittsburgh to newark monday morning,Flight.
flights newark to los angeles wednesday morning,Flight.
los angeles to minneapolis thursday afternoon,Flight.
minneapolis to pittsburgh flight,Flight.
minneapolis to pittsburgh first class flight,Flight.
i would like flights leaving from milwaukee to orlando,Flight.
what does hp stand for,Abbreviation.
i would like flights from ontario to tacoma,Flight.
i would like flights from minneapolis to san diego,Flight.
i would like flights from salt lake city to cincinnati,Flight.
i would like to see flights from cincinnati to salt lake city,Flight.
i 'd like flights from new york to miami,Flight.
i would like flights from miami to new york,Flight.
i would like a flight leaving san francisco for san diego,Flight.
i would like flights from san diego to las vegas,Flight.
i would like a flight from san diego to las vegas,Flight.
i would like flights from las vegas to san francisco,Flight.
what does fare code bn mean,Abbreviation.
i would like to have the airline that flies toronto detroit and st. louis,Airline.
i would like a flight from toronto to detroit,Flight.
i would like a flight from detroit to st. louis,Flight.
i would like a flight from toronto to st. louis,Flight.
i would like flights from san francisco to long beach,Flight.
i would like flights leaving san francisco to san diego,Flight.
i would like a flight from san francisco to st. petersburg,Flight.
show me a one way flight from milwaukee to orlando leaving wednesday afternoon after 6 pm,Flight.
show me one way flights from milwaukee to orlando on wednesday,Flight.
show me flights from columbus to chicago first class that leave before 10 am,Flight.
show me the cheapest round trip between st. petersburg and detroit that arrives before 7 pm,Flight.
show me nonstop flights from kansas city to phoenix,Flight.
what is airline wn,Airline.
show me the cheapest first class round trip from new york to miami,Flight.
now show me all the round trips from new york to miami,Flight.
show me the cheapest one way flight from san francisco to houston,Flight.
now show me the cheapest one way flight from houston to boston,Flight.
show me the cheapest round trip fares from houston to boston,Airfare.
show me the cheapest round trip fares from san francisco to houston,Airfare.
show me the cheapest round trip fare from san francisco to houston on february twenty eighth 1994,Airfare.
show me the cheapest one way fare from san francisco to houston on february twenty eighth 1994,Airfare.
now show me ground transportation in houston on monday afternoon,Ground Service.
now show me one way flights from houston to boston,Flight.
and now show me ground transportation that i could get in boston late night,Ground Service.
show me airlines that have flights between toronto and detroit between detroit and st. louis and between st. louis and toronto,Airline.
show me round trip fares from toronto to detroit on delta northwest us air and united airlines,Airfare.
show me flights between detroit and st. louis on delta northwest us air and united airlines,Flight.
show me flights from montreal to orlando and long beach,Flight.
show me flights from montreal to orlando,Flight.
i need a flight on friday afternoon in june from new york to cleveland,Flight.
i need a flight from new york to los angeles on saturday evening on us air,Flight.
i 'd like a red eye flight from new york to los angeles on saturday evening on us air,Flight.
i 'd like a flight from new york to los angeles on saturday morning on us air,Flight.
i need a flight from san francisco to milwaukee on monday morning,Flight.
what does ua mean,Abbreviation.
i need a flight from milwaukee to washington dc on monday night,Flight.
how about flights from milwaukee to washington dc on tuesday mornings,Flight.
what meals are there on flight 382 from milwaukee to washington dc on tuesday morning,Meal.
i 'll need to rent a car in washington dc,Ground Service.
can i get a flight on tuesday night from washington dc to oakland,Flight.
how about from dc to oakland on wednesday morning,Flight.
how much does it cost to fly on twa from columbus to milwaukee,Airfare.
what does q mean,Abbreviation.
how much does it cost to fly from columbus to st. louis round trip on twa,Airfare.
what 's the cheapest flight from columbus to st. louis round trip on twa,Flight.
what 's the cheapest round trip flight on twa from columbus to st. paul,Flight.
i want to fly from milwaukee to los angeles,Flight.
can i get the shortest flight from milwaukee to orlando,Flight.
what is the shortest flight from milwaukee to long beach,Flight.
what does m mean,Abbreviation.
what does ap 57 mean,Abbreviation.
what is the shortest flight from milwaukee to st. petersburg,Flight.
what is the shortest flight from milwaukee to long beach,Flight.
what is the shortest flight from milwaukee to san diego,Flight.
what does ap 20 mean,Abbreviation.
can i get a flight today from san francisco to detroit michigan,Flight.
what 's the cheapest flight from san francisco to detroit today,Flight.
i want to fly from san francisco to milwaukee and from milwaukee to denver,Flight.
what 's the cheapest flight from san francisco to milwaukee,Flight.
i need to rent a car in milwaukee,Ground Service.
what 's the cheapest flight tomorrow from milwaukee to denver,Flight.
what ground transportation is available at denver,Ground Service.
what 's the cheapest flight from san francisco to denver,Flight.
what flights leave from cleveland and go to dallas,Flight.
show me all nonstop flights from st. petersburg to charlotte,Flight.
what airline is us,Airline.
show me flights between toronto and san diego,Flight.
what is phl,Abbreviation.
what is mci,Abbreviation.
show me the flights between oakland and salt lake city,Flight.
what does not sa mean,Abbreviation.
what is the earliest daily flight between oakland and salt lake city,Flight.
what airline is dl,Airline.
what is the latest daily flight between oakland and salt lake city,Flight.
show me the flights between los angeles and dallas,Flight.
what ground transportation is available from dallas fort worth airport to downtown dallas,Ground Service.
how many passengers can an l1011 aircraft hold,Capacity.
what is the seating capacity of a dc9,Capacity.
what are the flights between dallas and phoenix,Flight.
what ground transportation is available between phoenix airport and downtown phoenix,Ground Service.
what is the seating capacity for the aircraft m80,Capacity.
are there any flights between dallas and phoenix using a dc10 aircraft,Flight.
what airline is aa,Airline.
show me the flights between milwaukee and indiana,Flight.
what are the flights between milwaukee and pittsburgh,Flight.
what ground transportation is available between pittsburgh airport and downtown pittsburgh,Ground Service.
show me the flights between pittsburgh and washington dc,Flight.
what ground transportation is available between dca and downtown washington,Ground Service.
what are the flights between dca and milwaukee,Flight.
what ground transportation is available between milwaukee airport and downtown milwaukee,Ground Service.
determine the type of aircraft used on a flight from cleveland to dallas that leaves before noon,Aircraft.
find a flight between st. petersburg and charlotte the flight should leave in the afternoon and arrive as soon after 5 pm as possible it should be a nonstop flight,Flight.
list a flight on delta airlines from toronto to san diego,Flight.
list a flight on american airlines from toronto to san diego,Flight.
list a flight from toronto to san diego,Flight.
list flights from oakland to salt lake city leaving after 1700 wednesday,Flight.
list flights from oakland to salt lake city leaving after midnight thursday,Flight.
list flights between phoenix and las vegas,Flight.
list flights from las vegas to denver,Flight.
list flights from milwaukee to washington dc before 1200,Flight.
list flights from washington dc to pittsburgh leaving after 1800,Flight.
list flights from washington dc to pittsburgh,Flight.
list flights between pittsburgh and milwaukee,Flight.
i 'd like a flight to san diego from washington dc,Flight.
i 'd like to fly from cleveland to dallas,Flight.
i want to fly from washington dc to phoenix arizona,Flight.
i need a flight from phoenix to atlanta,Flight.
i would like to fly from atlanta to san diego,Flight.
i would like to fly from san diego to seattle,Flight.
i would like to fly from orlando to kansas city,Flight.
i need a flight from kansas city to minneapolis,Flight.
i need a flight from san diego to washington dc,Flight.
i need a flight from washington dc to san diego,Flight.
i need a round trip flight from san diego to washington dc and the fares,Flight+airfare.
i need a round trip from atlanta to washington dc and the fares leaving in the morning,Flight+airfare.
i need a round trip from phoenix to washington dc and the fare leaving in the morning,Flight+airfare.
what is the lowest fare for a flight from washington dc to boston,Airfare.
what is the lowest fare from washington dc to montreal,Airfare.
what is the lowest fare from toronto to washington dc,Airfare.
i want a flight from montreal to washington dc,Flight.
i want a flight from nashville to seattle that arrives no later than 3 pm,Flight.
i want a flight from memphis to seattle that arrives no later than 3 pm,Flight.
i need a flight from indianapolis to seattle arriving in seattle at 1205 pm,Flight.
i want a flight round trip from memphis to seattle,Flight.
i want to fly from nashville to seattle and i want the cheapest fare round trip,Flight.
i want to fly from memphis to seattle round trip with the cheapest fare,Flight.
i want to fly from indianapolis to seattle round trip with the cheapest fare,Flight.
please list flights from orlando to philadelphia,Flight.
please list flights from san francisco to charlotte,Flight.
please list flights from milwaukee to philadelphia,Flight.
please list flights from philadelphia to san francisco,Flight.
please show ground transportation to milwaukee,Ground Service.
please list flights from san francisco to milwaukee,Flight.
list flights from houston to denver,Flight.
list flights from houston to phoenix,Flight.
list flights from phoenix to houston,Flight.
list flights from newark to houston,Flight.
show flights from denver to houston,Flight.
show flights from st. petersburg to charlotte,Flight.
show flights from orlando to kansas city,Flight.
show flights from kansas city to minneapolis,Flight.
show flights from kansas city to orlando,Flight.
show flights from minneapolis to kansas city,Flight.
show flights from kansas city to orlando,Flight.
list flights from washington dc to boston,Flight.
list fares from washington dc to montreal,Airfare.
list flights from washington dc to montreal,Flight.
list fares from washington dc to toronto that should be good,Airfare.
list fares from washington dc to boston,Airfare.
list flights from washington dc to montreal,Flight.
list flights from washington dc to toronto,Flight.
list flights from toronto to washington dc,Flight.
list flights from oakland to salt lake city,Flight.
what flights go from dallas to phoenix,Flight.
what flights go from phoenix to salt lake city,Flight.
i need an early flight from milwaukee to denver,Flight.
what types of ground transportation are available in denver,Ground Service.
what flights go from denver to st. louis on tuesday morning,Flight.
is ground transportation available in st. louis,Ground Service.
i need to fly from st. louis to milwaukee on wednesday afternoon,Flight.
flights from washington to seattle,Flight.
flights from atlanta to seattle,Flight.
flights from san diego to seattle,Flight.
i would like flight information from phoenix to denver,Flight.
could i have flight information on flights from salt lake city to phoenix please,Flight.
could i have flight information on flights from pittsburgh to phoenix please,Flight.
