text,intent
Remind me to buy soda,Create Reminder.
Show my reminder list,Get Reminder.
Remind me to take out the trash at 5 pm tonight.,Create Reminder.
remind me to order chinese food for dinner tonight,Create Reminder.
cancel reminder for practice tonight,Delete Reminder.
Remind me 2 hours before my flight,Create Reminder.
I don't want to forget to color my hair,Create Reminder.
New reminder.,Create Reminder.
Are there any pending reminders today coming up?,Get Reminder.
Remind me to make a haircut appointment for Finn for next week,Create Reminder.
remind me about dentist appointment tomorrow afternoon,Create Reminder.
Remind me of the company party at 8:00 am this evening,Create Reminder.
show my reminders for tonight,Get Reminder.
Cancel all reminders for tomorrow,Delete Reminder.
Give tomorrow's reminders,Get Reminder.
Show me all active reminders,Get Reminder.
Cancel my reminder to wash my car at 3 pm,Delete Reminder.
Remind me to pick up wine Saturday,Create Reminder.
Remind me about my anniversary.,Create Reminder.
remove reminders,Delete Reminder.
show me my reminders for Tuesday,Get Reminder.
Remind me to watch The Voice at 8 pm,Create Reminder.
remind me to take dog for walk tomorrow,Create Reminder.
Show me my reminders for the week.,Get Reminder.
Show me the reminders for next Tuesday,Get Reminder.
Set reminder for tomorrow,Create Reminder.
Set a reminder for to attend a work meeting at 2pm tomorrow,Create Reminder.
Remind me to set alarm for work,Create Reminder.
Remind me to get a white shirt for judges night,Create Reminder.
delete reminder for Law and Order,Delete Reminder.
delete reminder notifications,Delete Reminder.
remind me to set a appointment for a repairman in the morning.,Create Reminder.
remind me to submit my lesson plans every monday by the end of the day,Create Reminder.
Show me the last reminder set,Get Reminder.
REMIND ME TO TAKE MY MEDS AT 8 A.M. TOMORROW,Create Reminder.
Remind me to find a dog-sitter tomorrow,Create Reminder.
Remind me to pick up Jake at 3,Create Reminder.
Remind me to clean the house tomorrow.,Create Reminder.
Show me all my reminders for today.,Get Reminder.
Remind me to take an umbrella tomorrow morning,Create Reminder.
delete my reminders for the rest of this week,Delete Reminder.
Cancel my rent reminder,Delete Reminder.
Please remind me of my appointment tomorrow at 2,Create Reminder.
Remind me to pick up the girls at 7,Create Reminder.
show me my doctor's appointment reminder,Get Reminder.
Read me reminder list,Get Reminder.
need a reminder for monday at 6 pm to go to library meeting,Create Reminder.
show all reminders today,Get Reminder.
reminder Ballet at 3:30 on Wednesday,Create Reminder.
What is my reminder for today?,Get Reminder.
"Cancel my reminder, I already did that.",Delete Reminder.
Remind me to get my car washed tonight,Create Reminder.
remind me about my sister's birthday on friday,Create Reminder.
Make a reminder for the dog's vet appointment,Create Reminder.
Remind me about Sara's birthday on May 8th.,Create Reminder.
Remind me to order diapers every two weeks.,Create Reminder.
Send a reminder to Jason's phone.,Create Reminder.
remind me to go get paper at 6 tonight,Create Reminder.
cancel my reminder to get bread,Delete Reminder.
Delete all me reminders,Delete Reminder.
What are my reminders this week?,Get Reminder.
cancel my reminder for the dentist next monday,Delete Reminder.
Remind me to make a car payment tomorrow,Create Reminder.
I need to see my reminds for this weekend,Get Reminder.
cancel reminder for 10am meeting this morning,Delete Reminder.
What reminders do I have for Friday?,Get Reminder.
Read today's reminders back to me.,Get Reminder.
cancel retirement party reminder,Delete Reminder.
Add a reminder to pick up dry cleaning on Friday,Create Reminder.
remind me to bring laundry at 2 pm,Create Reminder.
add butter to my reminder to buy bread,Update Reminder Todo.
Show reminder about parent/teacher conference.,Get Reminder.
What reminders do I have to do today?,Get Reminder.
remind me to pay my taxes april 16,Create Reminder.
Remind me to clean my room at noon.,Create Reminder.
remind me I have a drs appt on Monday at 9 am,Create Reminder.
Delete all reminders set,Delete Reminder.
Create a reminder to pack for trip.,Create Reminder.
I need you to remind me to pick Dina up at 7.,Create Reminder.
remind me to make an appointment for the chiropractor,Create Reminder.
Show me all my reminders for today,Get Reminder.
What's on my reminder list for Tuesday,Get Reminder.
remind me tonight at 9PM to pay for hotel reservation,Create Reminder.
cancel the reminder for today's appointment,Delete Reminder.
Remind me of my doctors appointment this week,Create Reminder.
Delete my reminder to take out the trash,Delete Reminder.
Delete that reminder about picking my sister up tomorrow.,Delete Reminder.
Set a reminder to audit reports on the second Thursday of each month,Create Reminder.
remind me to take my medication,Create Reminder.
remind me to update my apps tonight,Create Reminder.
remind me please to go for shopping in the evening,Create Reminder.
remind me to buy my vitamins today,Create Reminder.
Clear my 15min reminder for my Dentist Appt,Delete Reminder.
Remind me to give my dog his remedy,Create Reminder.
Remind me to feed the dogs in the morning.,Create Reminder.
Remind me to order groceries tomorrow,Create Reminder.
Remind me to talk to David about school when he gets home,Create Reminder.
Do I have any reminders,Get Reminder.
Remind of doctors appointment on Monday and Wednesday at 11am,Create Reminder.
Remind me about my doctor's appointment tomorrow.,Create Reminder.
Remind me about the Argentina game tomorrow at 7pm,Create Reminder.
Remind me I have a doctor's appointment next Wednesday,Create Reminder.
Remind me to do my homework tonight.,Create Reminder.
Remind me to set an alarm in 30 minutes,Create Reminder.
Remind me to give the puppy her medicatino,Create Reminder.
What reminders do I have for this month?,Get Reminder.
Cancel reminder to get cat food on Saturday,Delete Reminder.
Cancel the reminder for the vet.,Delete Reminder.
remind me to pay the electric bill tomorrow by noon,Create Reminder.
Add a new reminder,Create Reminder.
remind me to pay my phone bill,Create Reminder.
What reminders do I have today,Get Reminder.
repeat this reminder weekly,Update Reminder.
Make new reminder,Create Reminder.
remind me to pay phone bill tomorrow,Create Reminder.
Remind me to get batteries,Create Reminder.
Set a reminder to walk the dog at 3pm,Create Reminder.
Remind me to walk the dog at 4 this afternoon,Create Reminder.
move reminder to tomorrow,Update Reminder Date Time.
set reminder for my monday exam,Create Reminder.
Cancel my doctor appointment reminder.,Delete Reminder.
Please remind me to check my credit card balance tomorrow.,Create Reminder.
Remind me to make macaroni and cheese for dinner tonight,Create Reminder.
Change my reminder on Tuesday at 10 PM to 11 PM,Update Reminder Date Time.
Cancel my reminder for grocery shopping,Delete Reminder.
remind me at 9 am to pick up my car,Create Reminder.
Remind me to mail my letter on Monday,Create Reminder.
"Remind me to paint the bedroom,",Create Reminder.
Please remind me at 8 to take my medication,Create Reminder.
Delete the reminder for 5 pm,Delete Reminder.
pull up my reminders,Get Reminder.
Remind me to get my flu shot in two weeks.,Create Reminder.
Remind me to get a flu shot this week,Create Reminder.
remind me to pick up prescription,Create Reminder.
remind me to feed the turtle,Create Reminder.
remind me to wake up my girlfriend tomorrow at 10:00am for her appointment,Create Reminder.
Set a reminder for tomorrow at 5pm,Create Reminder.
show me only the reminders for this week,Get Reminder.
remind me to take the garbage out in an hour,Create Reminder.
remind me of my doctors appointment at noon,Create Reminder.
Remind me to do my hair tonight,Create Reminder.
Remind me to get gas tomorrow morning,Create Reminder.
Remind me to cancel my tennis match,Create Reminder.
cancel all reminders for the week,Delete Reminder.
Remind me to buy tickets for Pirates of the Caribbean 15,Create Reminder.
Remind me to take out the trash on Tuesday and Friday,Create Reminder.
Cancel my reminder for lunch on Wednesday,Delete Reminder.
remind me to buy clothes,Create Reminder.
Remind me to do payroll Thursday.,Create Reminder.
Remind me later,Create Reminder.
Let me see my reminders,Get Reminder.
Remind me to water the plants tomorrow at 7:00pm.,Create Reminder.
Show me the list of reminders for this week,Get Reminder.
Add a reminder to cook dinner tonight,Create Reminder.
Cancel the reminder for my dry cleaning,Delete Reminder.
Set reminder for school at 8 AM tomorrow.,Create Reminder.
Set a reminder for every Sunday at 10:00 am,Create Reminder.
what's my reminders for tomorrow,Get Reminder.
I want to be reminded to watch the game tonight,Create Reminder.
Remind me to detangle my hair every 3 weeks,Create Reminder.
set a reminder to get eggs later today,Create Reminder.
Set a reminder for tonight,Create Reminder.
remind me i don't have math class tomorrow,Create Reminder.
remind me to stop for potatoes on the way home,Create Reminder.
Remind me to eat lunch tomorrow,Create Reminder.
Remind me of 8 am alarm at 7:55 am,Create Reminder.
Remind me to pay internet bill on the 23rd,Create Reminder.
remind me to buy water tomorrow,Create Reminder.
Cancel my eye doctor appointment reminder,Delete Reminder.
delete my two most recent reminders,Delete Reminder.
Cancel all reminders for this weekend.,Delete Reminder.
cancel 5pm reminder for meeting,Delete Reminder.
remind me about the meteor shower on Aug 12,Create Reminder.
Show my reminders,Get Reminder.
Remind me of nephews recital next Tuesday at 7,Create Reminder.
remind me to get a cake monday,Create Reminder.
Please show me all of my reminders.,Get Reminder.
Do I have any reminders?,Get Reminder.
Open all of my reminders.,Get Reminder.
Show my reminder about the first day of school,Get Reminder.
what is my next reminder?,Get Reminder.
make a reminder alarm for an appointment on 3pm this tuesday please,Create Reminder.
At 7 today remind me to feed the dog.,Create Reminder.
Remind me to brush my teeth every morning,Create Reminder.
remind to get gas Thursday,Create Reminder.
Tell me my reminders for tomorrow,Get Reminder.
Please set a reminder for 7:00 am to feed the cat.,Create Reminder.
remind me to renew licences,Create Reminder.
Set a reminder for Monday.,Create Reminder.
Show the first reminder of the day?,Get Reminder.
Remind me at 11:30am to give the dog his heartworm pill,Create Reminder.
Remind me to ask when the baby shower is tomorrow,Create Reminder.
remind me to get milk tomorrow,Create Reminder.
Remind me to pay the utilities on the 14th,Create Reminder.
Remind me of gymnastics each Tuesday.,Create Reminder.
Remind me to go buy milk in the morning,Create Reminder.
Delete reminder to take out trash every sunday,Delete Reminder.
Remind me to pay bill when I get home,Create Reminder.
remind me to set a timer for the coffee,Create Reminder.
Remind me to leave for Jazzercise at 8:15.,Create Reminder.
what reminders do I have set up for today,Get Reminder.
Remind me to pick up the dry cleainng before they close.,Create Reminder.
set a reminder for 8 pm,Create Reminder.
do i have any reminders?,Get Reminder.
remind me to fill out adoption papers on thursday,Create Reminder.
Remove the reminders on the 17th of August,Delete Reminder.
delete the reminder to buy dinner,Delete Reminder.
Show me all the reminders I have set for this weekend,Get Reminder.
Remind me I need dog food,Create Reminder.
set reminder for birthday party,Create Reminder.
what is my last reminder of the day?,Get Reminder.
put a reminder for cleaning the windows,Create Reminder.
Set a reminder in 2 hours to check the weather before leaving the house,Create Reminder.
remind me of my dentist appointment on Saturday,Create Reminder.
Please remind me to get cat food while I'm out.,Create Reminder.
remind me to pay bills the first of every month,Create Reminder.
remind me to cancel my doctors appointment for Wednesday,Create Reminder.
Remind me to check my mileage in one hour,Create Reminder.
remind me of doctor appt. on friday,Create Reminder.
Remind me to stop and get cat food tonight,Create Reminder.
Remind me tomorrow at 5 pm to pay the mortgage,Create Reminder.
Remind me to do recycling,Create Reminder.
remind me to get her a present,Create Reminder.
Remind me to walk the dogs every day at 5pm,Create Reminder.
Add a reminder to do laundry,Create Reminder.
Remind me to pick up medicines.,Create Reminder.
Remind me to do my English paper by Friday.,Create Reminder.
Remind me to check the mail today.,Create Reminder.
Get rid of the reminder to pay the mortgage.,Delete Reminder.
remind me of Kayla's birthday on Tuesday,Create Reminder.
what are my current reminders for the day.,Get Reminder.
Remind me to pick up Abby after school tomorrow.,Create Reminder.
remind me to clean the house tomorrow,Create Reminder.
Remind me to set an alarm for tomorrow morning before 10 pm,Create Reminder.
Remind me to stir the pasta in 5 minutes,Create Reminder.
Please show all reminders.,Get Reminder.
get rid of my reminder to pick up kate,Delete Reminder.
Set a pop-up reminder for Monday let school begins,Create Reminder.
Cancel my reminder to work out today,Delete Reminder.
set an additional reminder,Create Reminder.
Remind me that I have fasting labs tomorrow morning at 8 am,Create Reminder.
Remind me to pay my cable bill on Friday.,Create Reminder.
cancel my reminder for 12 pm 31st dec 2017,Delete Reminder.
Set a reminder for 3 AM tomorrow.,Create Reminder.
set a reminder for July 21 st.,Create Reminder.
what reminders to I have set?,Get Reminder.
Remind me of John's doctor's appointment on Friday at 10am.,Create Reminder.
set reminder for work,Create Reminder.
Show me all of my reminders for the rest of July.,Get Reminder.
delete reminder for doctor appointment,Delete Reminder.
Remind me to email Dad.,Create Reminder.
Please cancel all reminders.,Delete Reminder.
remind me to delete all exs phone numbers,Create Reminder.
show me 1st reminder,Get Reminder.
new reminder for Game of Thrones episode on Sunday,Create Reminder.
clear all reminders.,Delete Reminder.
Set a reminder to repeat every day this week,Create Reminder.
remind me of my doctor appointment tomorrow,Create Reminder.
Please do not let me forget to file taxes,Create Reminder.
create reminder to get butter asap,Create Reminder.
Show my reminders for the week,Get Reminder.
Removal all reminders for the next week.,Delete Reminder.
Cancel the reminder about my doctors appointment please,Delete Reminder.
Cancel my reminder to visit a doctor,Delete Reminder.
Remind me to pick up dry cleaning tomorrow.,Create Reminder.
Remind me to pick up eggs at 3 pm today.,Create Reminder.
set a reminder to turn off the air conditioning at 10am,Create Reminder.
set reminder for doctor appointment for tomorrow,Create Reminder.
Remind me to get cash for hair cut,Create Reminder.
Can you remind me to set the kids clothes out tonight?,Create Reminder.
Remind me to buy stamps.,Create Reminder.
remind me to go to the doctor tomorrow at 3pm,Create Reminder.
Remind me to eat every 3 hours,Create Reminder.
Need milk and eggs remind me tonight,Create Reminder.
I need a reminder in 30 minutes,Create Reminder.
Cancel all my reminder's for tomorrow.,Delete Reminder.
cancel my daily reminder,Delete Reminder.
remind me to go school shopping,Create Reminder.
Remind me to finish my essay,Create Reminder.
remind me to pick up my mom,Create Reminder.
remind me to buy milk on saturday,Create Reminder.
Set a reminder for my hair appointment on Friday.,Create Reminder.
Remind me to get bread tomorrow.,Create Reminder.
remind me of exam,Create Reminder.
Remind me to mow the yard in 4 days.,Create Reminder.
Remind me at 4 for my appointment,Create Reminder.
Delete the last two reminders on my list,Delete Reminder.
Remind me to pick up dog food.,Create Reminder.
can you remind me to pickup kid's at 3pm,Create Reminder.
i want to be reminded to set family tasks,Create Reminder.
set a reminder for two tomorrow,Create Reminder.
Show my reminder.,Get Reminder.
remind me to buy a gift tomorrow,Create Reminder.
Remind me to return Redbox DVDs tomorrow at noon.,Create Reminder.
remind me to send shak money on thursday at 6am.,Create Reminder.
remind me to buy bday cards,Create Reminder.
I need a reminder to pay rent at 3 pm today.,Create Reminder.
Remind me at 5:00 pm,Create Reminder.
set a reminder for girlfriends birthday,Create Reminder.
Remind me to ship my package today.,Create Reminder.
Remind me to close the garage door tonight,Create Reminder.
Show me all of my reminders,Get Reminder.
Show my reminders for Monday,Get Reminder.
remind me to take vitamins at 7am daily,Create Reminder.
set a dental reminder for tuesday march 5 at 8am,Create Reminder.
delete all reminders for wednesday,Delete Reminder.
cancel dr appointment reminder,Delete Reminder.
Show my reminders for Friday,Get Reminder.
Remind to buy a gift for the Baby shower,Create Reminder.
Set a reminder/alarm for a half hour before my meeting tomorrow,Create Reminder.
remind me to get school books,Create Reminder.
reminder to pack lunch,Create Reminder.
remind me to meet with Toni at 10AM tomorrow,Create Reminder.
remind me to log my hours on saturday,Create Reminder.
cancel my reminder to buy bread,Delete Reminder.
Remind me every day at 2 to walk the dog,Create Reminder.
Remind me to return the library books tomorrow,Create Reminder.
i want to be reminded to finish seasoning the steaks,Create Reminder.
remind me at 4:45 that tim's coming home,Create Reminder.
what time is my reminder on jury duty tomorrow?,Get Reminder Date Time.
read all my reminders for tomorrow,Get Reminder.
Remind me to feed mom's cat next week,Create Reminder.
cancel reminder to visit mike tomorrow,Delete Reminder.
set a reminder to order the pizza at 7:00,Create Reminder.
Send me a reminder to buy groceries,Create Reminder.
Remind me every day at 2 to walk the dog.,Create Reminder.
Remind me to work out at 8 tonight,Create Reminder.
Show me all my reminders,Get Reminder.
Remind me to watch Game of Thrones every Sunday morning and night,Create Reminder.
I don't want to forget to watch Saturday Night Live,Create Reminder.
set reminder for me to feed the turtle every sunday,Create Reminder.
Remind me to cancel my order.,Create Reminder.
Cancel my reminder for tomorrow,Delete Reminder.
Remind me to order flowers at 4:30 today.,Create Reminder.
How many minutes left on my reminder for today,Get Reminder Date Time.
remind me of my appointments today,Create Reminder.
DIsplay my reminders,Get Reminder.
Do I have any reminders set for today?,Get Reminder.
Cancel my dentist appointment reminder,Delete Reminder.
remind me to renew my driving license,Create Reminder.
Remind me to take birth control at 8pm,Create Reminder.
Set reminder to make hair appointment at 2,Create Reminder.
Set a reminder to go to business meeting at 1:00 PM tomorrow.,Create Reminder.
Remind me about doctors appointment Monday at 5pm,Create Reminder.
remind me to buy dinner tonight,Create Reminder.
Remind me to Wake Brad up at 8 AM tomorrow,Create Reminder.
remind me about my doctor appointment in the morning,Create Reminder.
What are my reminders for this week,Get Reminder.
Remind me to watch Containment tonight,Create Reminder.
remind to take the trash out before 8pm,Create Reminder.
cancel milk reminder,Delete Reminder.
Cancel the reminder to buy milk.,Delete Reminder.
Remind me to order cat food online.,Create Reminder.
set a reminder for my wifes appointment friday at 2pm,Create Reminder.
Reminders today?,Get Reminder.
Cancel my daily reminder to exercise,Delete Reminder.
Remind me to have the discussion board completed every Wednesday by 11 PM,Create Reminder.
Don't remind me to wash the car anymore,Delete Reminder.
please remove all my reminder,Delete Reminder.
Set a new reminder.,Create Reminder.
Remind me drink my medicine before midnight,Create Reminder.
Create reminder to set alarm at 7:30pm,Create Reminder.
Remind me of my meeting at 5:30pm.,Create Reminder.
Tell me when I set this reminder,Get Reminder Date Time.
add reminder for next Sundays event,Create Reminder.
Set reminder for Thursday night meeting,Create Reminder.
Set a reminder to walk the dog at 6 pm,Create Reminder.
i want to be reminded to finish setting devices up,Create Reminder.
remind me to take my medicines,Create Reminder.
Remind me at 8pm tonight to have the kids brush their teeth,Create Reminder.
Set a reminder for me to pick up a suit at 11 am tomorrow,Create Reminder.
Remind me to mail bills tomorrow,Create Reminder.
cancel all reminders for next week,Delete Reminder.
I need a reminder for next Tuesday at 2:00 pm,Create Reminder.
Remind me to take the cake out of the oven in 10 minutes,Create Reminder.
Remind me in one hour.,Create Reminder.
Set a reminder for next Tuesday to pick up RT,Create Reminder.
Cancel all reminders for August,Delete Reminder.
set a reminder to take out the trash at 7 pm,Create Reminder.
set reminder to feed fish at 3:00,Create Reminder.
Read me my reminders for today,Get Reminder.
Remind me to ask my daughter to feed her cat,Create Reminder.
remind me to eat at 5pm,Create Reminder.
Set a reminder to start making dinner at 5:00pm.,Create Reminder.
Remind me to walk the dog in two hours,Create Reminder.
add a reminder to my hair appointment on Tuesday,Create Reminder.
Please remind me for the next business meeting,Create Reminder.
Remind me to buy ice tomorrow morning.,Create Reminder.
Please remind me to take my medication.,Create Reminder.
Remind me to go pick up Ryan at 3pm on Monday,Create Reminder.
Remind me to set up appointment?,Create Reminder.
Show all this month's reminders,Get Reminder.
Set reminder band practice tomorrow night at 6 pm.,Create Reminder.
remind me to update my computer,Create Reminder.
Remind me to go grocery shopping tomorrow,Create Reminder.
Remind me to change dentist appointment tomorrow morning,Create Reminder.
Remind me to buy almond milk,Create Reminder.
remind me to feed the dog in 20 minutes,Create Reminder.
Remind me to pay the internet bill,Create Reminder.
set reminder an hour beforehand,Create Reminder.
Would you please remind me to make my appointment tomorrow early afternoon,Create Reminder.
Remind me to check the bank at 3pm,Create Reminder.
please remind me to take out garbage later today,Create Reminder.
clear reminders for August,Delete Reminder.
delete this reminder please,Delete Reminder.
Delete reminder for tomorrow at 5pm.,Delete Reminder.
add my dentist visit to my reminders,Create Reminder.
What were my reminders from this morning?,Get Reminder.
Remind me in 5 minutes to drink coffee,Create Reminder.
Show all reminders please,Get Reminder.
do i have any reminders set,Get Reminder.
what are my reminders?,Get Reminder.
Remind me to withdraw the dog sitting fee.,Create Reminder.
Remind me to pick up my prescription tomorrow afternoon.,Create Reminder.
remind to me to brush my teeth at 7pm,Create Reminder.
Remind me to get flowers and a birthday card on Friday,Create Reminder.
Delete my reminder,Delete Reminder.
Cancel the reminder regarding picking up eggs.,Delete Reminder.
remind me to take out trash tonight,Create Reminder.
What reminders did I set?,Get Reminder.
Please remind me what time my cousin arrives tomorrow,Get Reminder Date Time.
Remind me of the stuff I have planned this week,Create Reminder.
Remind me to pack my black leggings,Create Reminder.
set reminder to lock door and set alarm,Create Reminder.
please cancel all of my reminders for the next week,Delete Reminder.
remind me to buy tissue,Create Reminder.
Cancel all reminders for the daily 10 am meeting.,Delete Reminder.
Remind me to buy beer tonight,Create Reminder.
Remind me of my 8 am meeting on Monday morning,Create Reminder.
remind me to get eggs tonight,Create Reminder.
Remind me to pick up paper towels after work.,Create Reminder.
cancel reminder for doctor visit,Delete Reminder.
Remind me to take the beef out of the freezer in the morning,Create Reminder.
Remind me of my doctor's appointment tomorrow,Create Reminder.
remind me to set alarm at 8,Create Reminder.
cancel my reminder to schedule a dentist appointment,Delete Reminder.
set reminder to leave house at 6 AM tomorrow,Create Reminder.
Set a reminder to get dog food tonight at 5.,Create Reminder.
Remind me to pay car note tomorrow,Create Reminder.
do i have any reminders for today?,Get Reminder.
Remind me to pick up my medications,Create Reminder.
Remind me to pick up the kids at 3 pm,Create Reminder.
check reminders,Get Reminder.
What is my next reminder,Get Reminder.
Set a reminder to check the garage,Create Reminder.
Set a reminder for my doctor's appointment tomorrow at 3,Create Reminder.
cancel the reminder,Delete Reminder.
Remind me to take the library books back today.,Create Reminder.
new reminder for exercise,Create Reminder.
reminder keys phone wallet 8am,Create Reminder.
view all reminders,Get Reminder.
Set reminder for work at 9 AM tomorrow.,Create Reminder.
Please Bot remind me to take my vitamins everyday.,Create Reminder.
doctors appointment reminder for Tuesday afternoon,Create Reminder.
Remind me to pick up Pampers in the morning,Create Reminder.
Cancel reminder for dinner next week.,Delete Reminder.
Remind me of my paper on thursday,Create Reminder.
Remind me to lock doors,Create Reminder.
remind me every 10th of the month to pay cell phone.,Create Reminder.
Remind me to pick up my prescription after work today.,Create Reminder.
Remind me how many reminders I have set today.,Get Reminder Amount.
How much time do I have left until my next reminder?,Get Reminder Date Time.
Set a reminder for 10am tomorrow,Create Reminder.
set reminder when library books are due back,Create Reminder.
remind me to feed dog everyday at 3pm,Create Reminder.
Remind me tomorrow at this time to schedule a doctor appointment,Create Reminder.
cancel my reminder to buy hot dogs tonight,Delete Reminder.
Remind me to pay my bills.,Create Reminder.
remind me to make an appointment with the dentist tomorrow morning,Create Reminder.
show all of my reminders please,Get Reminder.
remind me maggie's birthday is august 17,Create Reminder.
Remind me of Mom's birthday next Wednesday.,Create Reminder.
please show me reminders,Get Reminder.
set reminder for next monday,Create Reminder.
Delete appointment reminder,Delete Reminder.
remind me to make dentist appointment,Create Reminder.
Remind me to place amazon order,Create Reminder.
Show my concert reminder,Get Reminder.
Remind me to buy sugar,Create Reminder.
Cancel reminder to make appointment.,Delete Reminder.
Remind me to buy more copy paper.,Create Reminder.
Remind me to pay water bill,Create Reminder.
remind me to take my medicine every day at 5 pm,Create Reminder.
Remind me to buy a new backpack.,Create Reminder.
Set 7am reminder to take out the trash.,Create Reminder.
Remind me to visit my family doctor Tuesday morning at 9am,Create Reminder.
remind me about my date on Friday night,Create Reminder.
remind to pick up kids after work,Create Reminder.
Cancel my reminder to buy milk,Delete Reminder.
Delete reminder for Wednesday,Delete Reminder.
Remind me to leave the Keys for James,Create Reminder.
remind me to buy a birthday present for Sean,Create Reminder.
remind me to take out trash on Monday morning,Create Reminder.
remind me of yankee game on thursday,Create Reminder.
Remind me to pick up dad on Thursday,Create Reminder.
Remind me to schedule a haircut after work,Create Reminder.
remind me to schedule doctor appointment,Create Reminder.
Remind me to walk the dog tomorrow morning.,Create Reminder.
Remind me to drop off rent,Create Reminder.
Remind me to pickup chicken for tonight,Create Reminder.
Delete my doctor's appointment reminder.,Delete Reminder.
Remind me about Jane's birthday on Saturday,Create Reminder.
Remind me on Thursday to start diet,Create Reminder.
Remind me to buy flowers on Valentine's Day,Create Reminder.
Please remind me I have a meeting with a client tomorrow morning at 7,Create Reminder.
Remind me to get more stamps,Create Reminder.
Set a reminder for doctors appointment on Monday,Create Reminder.
read all reminders for today,Get Reminder.
Cancel reminder to pay Handyman.,Delete Reminder.
Delete all of my reminders for next Sunday,Delete Reminder.
can you set a reminder for 3pm tomorrow,Create Reminder.
set reminder for work form home everyday at 6 pm,Create Reminder.
Remind me to set an alarm for 2pm tomorrow,Create Reminder.
Cancel reminder to schedule dentist appointment,Delete Reminder.
Please remind me of my appointment next week,Create Reminder.
remind me to set a doctors appointment tomorrow afternoon.,Create Reminder.
Cancel my reminder for the pta bake sale,Delete Reminder.
remind me to draw every weekday at 4pm,Create Reminder.
Cancel all reminders for this weekend,Delete Reminder.
Set a reminder to watch the bachelor tonight,Create Reminder.
Set a reminder tomorrow at 2 to pick up Gabe.,Create Reminder.
Set reminder to punch bob at 600 am.,Create Reminder.
Remind me to cancel the doctor appointment for Monday.,Create Reminder.
What was you suppose to remind me to do today>,Get Reminder.
Show my reminders for today.,Get Reminder.
Show my reminders for Tuesday,Get Reminder.
Remind me to feed the dogs today,Create Reminder.
remind me to buy Jana a present,Create Reminder.
Remind me to take out trash night before.,Create Reminder.
remind me to catch an episode of the sims,Create Reminder.
remind me to pay rent tomorrow morning,Create Reminder.
remind me to cancel my date,Create Reminder.
remind me to buy a new alarm clock,Create Reminder.
remind me to cancel my credit cards,Create Reminder.
remind me to do the survey at 10:00 am,Create Reminder.
remind me to get milk after work.,Create Reminder.
Please show my reminders.,Get Reminder.
Remind me to take medications at noon everyday,Create Reminder.
Remind me to take the dog for a walk.,Create Reminder.
I don't want to forget to charge my laptop,Create Reminder.
cancel reminder for pictures,Delete Reminder.
Remind me about my doctor's appointment on Thursday at 4 pm,Create Reminder.
remind me to grab paperwork  before leaving the office,Create Reminder.
remind me to pay phone bill today,Create Reminder.
remind me to pick up kids at 5pm,Create Reminder.
what was my reminder list for may 2017,Get Reminder.
remind me to get eggs later,Create Reminder.
Cancel all of my reminders for tomorrow.,Delete Reminder.
remind me to get up and stretch,Create Reminder.
Show me the reminder for the house tour,Get Reminder.
Remind me tomorrow at 9am that I have a doctor appointment at noon,Create Reminder.
cancel my reminder to pick up dinner,Delete Reminder.
Set reminder to prepare for interview at 3 p.m. tomorrow,Create Reminder.
remind me to pick up groceries this afternoon,Create Reminder.
Cancel reminds for today.,Delete Reminder.
"dinner is set for friday at 7, please remind me",Create Reminder.
Remind me to get gas today,Create Reminder.
remind me to buy cheese,Create Reminder.
Reminder of the baby's doctors appointment on Thursday,Create Reminder.
Are there any pending reminders today that I should know about?,Get Reminder.
cancel reminder to buy toilet paper,Delete Reminder.
Send a reminder alarm at 3 p.m. For my doctor appointment,Create Reminder.
"set a reminder called """"pick up kids"""" for 5 tonight",Create Reminder.
Set reminder for 5 p.m.,Create Reminder.
remind me about the wedding,Create Reminder.
Remind me to make lunch for my dad tomorrow.,Create Reminder.
remind me to take my pills in the morning,Create Reminder.
Read my reminder,Get Reminder.
remind me to buy sissys present tomorrow,Create Reminder.
remind me that I have a business meeting today at 3 pm,Create Reminder.
Cancel the recurring reminder for vitamins,Delete Reminder.
remind me to take out the trash today,Create Reminder.
remind me to return the shoes,Create Reminder.
Set a reminder for 40 minutes from now to take out the cake.,Create Reminder.
Remind me to pay my car insurance today evening,Create Reminder.
cancel all my reminders for today.,Delete Reminder.
remind me to turn the dryer again after 10 minutes,Create Reminder.
set my reminder for an hour from now,Create Reminder.
Send me a reminder tomorrow to buy some milk in the morning,Create Reminder.
Remind me to pick up bread tomorrow morning.,Create Reminder.
remind me to start the stew at 1,Create Reminder.
Remind me that school starts back on Aug 28th,Create Reminder.
what's on my reminder,Get Reminder.
remind me at 7:00 pm to buy Melanie her birthday present,Create Reminder.
Cancel party reminder on Sunday,Delete Reminder.
Remind me to pick up ice cream,Create Reminder.
remind me of doctor appoint Thursday at 4,Create Reminder.
Remind me in ten minutes to turn off boiling water.,Create Reminder.
cancel the reminder to buy bread,Delete Reminder.
I want to be reminded to take out the trash,Create Reminder.
show my reminder for this morning,Get Reminder.
cancel the 530 reminder,Delete Reminder.
set reminder for ollie's vet appointment for tuesday at 9 am,Create Reminder.
Remind me to bake cookies tomorrow night for the bake sale,Create Reminder.
Reminder to make doctor appointment,Create Reminder.
Remind me 2 days before my next game to buy snacks.,Create Reminder.
Remind me 2 days before of the scheduled class,Create Reminder.
set a reminder at 9pm,Create Reminder.
