,Unnamed: 0,text,intent
25447,5081,Remind me to email John.,Create Reminder.
25448,5082,Remind me to set my alarm for 5am tomorrow,Create Reminder.
25449,5083,cancel my reminder to masturbate today,Delete Reminder.
25450,5084,remind me to pick up dog food tomorrow,Create Reminder.
25451,5085,Create a new reminder to feed the dog every night at 5pm,Create Reminder.
25452,5086,"I need to do my bake off before 12 pm, please remind me at 11:50 pm",Create Reminder.
25453,5087,Remind me to make sure I have the tickets at 6 pm Thursday night,Create Reminder.
25454,5088,Show my reminder to attend a meeting tomorrow,Get Reminder.
25455,5089,Make a reminder to get gas.,Create Reminder.
25456,5090,Set reminder to get dog food Friday,Create Reminder.
25457,5091,remind me that gardner will be here at 12:30,Create Reminder.
25458,5092,Remind me to pick up dry cleaning,Create Reminder.
25459,5093,Activate reminder for oil change appointment at 8:00 AM tomorrow,Create Reminder.
25460,5094,Remind me to vote,Create Reminder.
25461,5095,Delete reminders of Friday 11th of August,Delete Reminder.
25462,5096,Show me all reminders for Monday,Get Reminder.
25463,5097,Cancel my reminder to buy toilet paper.,Delete Reminder.
25464,5098,Remind me to make dentist appointment tomorrow,Create Reminder.
25465,5099,What reminders to i have today?,Get Reminder.
25466,5100,I don't want to forget to bake that cake for the party,Create Reminder.
25467,5101,remind me to get gas after work,Create Reminder.
25468,5102,Set reminders for my weekly staff meetings.,Create Reminder.
25469,5103,Do I have any reminders created for this weekend?,Get Reminder.
25470,5104,Remind me about doctors appointment.,Create Reminder.
25471,5105,Remind me about the show that's on at 7 pm,Create Reminder.
25472,5106,Remind me of my flight time at 11:45 AM Tuesday,Create Reminder.
25473,5107,Could you please erase my reminder to buy milk?,Delete Reminder.
25474,5108,Remind me of my doctor appointment on Tuesday,Create Reminder.
25475,5109,remind me about cycle class tomorrow,Create Reminder.
25476,5110,Cancel my reminder for work,Delete Reminder.
25477,5111,what reminders are set,Get Reminder.
25478,5112,Remind me to wake up around 6 am tomorrow.,Create Reminder.
25479,5113,Set reminder for to leave at 3pm,Create Reminder.
25480,5114,Set a reminder to take out the trash at 10 pm,Create Reminder.
25481,5115,What upcoming reminders do I have?,Get Reminder.
25482,5116,Remind me to floss my teeth every day.,Create Reminder.
25483,5117,When is the Migos concert reminder?,Get Reminder Date Time.
25484,5118,Remind me to pick up Dave at 3 pm.,Create Reminder.
25485,5119,remind me to pay the electric bill before 5,Create Reminder.
25486,5120,modify my reminder for tonight,Update Reminder.
25487,5121,Set a reminder for me to go to have my oil changed tomorrow.,Create Reminder.
25488,5122,Add reminder to send flowers to grandmother next week for birthday,Create Reminder.
25489,5123,Remind me to go to bed early tonight,Create Reminder.
25490,5124,add t.p. to reminders,Create Reminder.
25491,5125,remind me to drop off keys to girlfriend house,Create Reminder.
25492,5126,Remind me to watch church on TV Sunday 7am,Create Reminder.
25493,5127,Please change my reminder until the same time tomorrow,Update Reminder Date Time.
25494,5128,Remind me to check on the oven in 70 minutes,Create Reminder.
25495,5129,remind me to change the oil in my car,Create Reminder.
25496,5130,Remind me to do chores around the house tomorrow,Create Reminder.
25497,5131,Cancel my reminder to take kids to soccer practice,Delete Reminder.
25498,5132,move all of my reminders from today to tomorrow,Update Reminder Date Time.
25499,5133,edit reminder,Update Reminder.
25500,5134,add reminder for doctor's appointment tomorrow,Create Reminder.
25501,5135,Move reminder to Thursday,Update Reminder Date Time.
25502,5136,Set a reminder to go to court hearing on Friday at 8am.,Create Reminder.
25503,5137,remind me to rsvp to the wedding tonight,Create Reminder.
25504,5138,Do I have a reminder for putting in my time,Get Reminder.
25505,5139,Edit reminder,Update Reminder.
25506,5140,change reminder location,Update Reminder.
25507,5141,Remind me to add equipment to Craigslist,Create Reminder.
25508,5142,post pone the reminder to buy milk to 3 pm today,Update Reminder Date Time.
25509,5143,Remind me to go to karate at 7 pm Tuesday,Create Reminder.
25510,5144,"I need to go to Dr. Hatcher on Monday at 10:15am, please remind me",Create Reminder.
25511,5145,Set a reminder to go to the doctor at 10 AM tomorrow.,Create Reminder.
25512,5146,Postpone my shopping reminder from Thursday to Saturday,Update Reminder Date Time.
25513,5147,Change my 9 pm reminder to 9:30,Update Reminder Date Time.
25514,5148,Change the reminder on the 19th to be one hour earlier?,Update Reminder Date Time.
25515,5149,Remind me of the conference call at 4pm,Create Reminder.
25516,5150,Add a reminder that we need to get dance shoes before tomorrow,Create Reminder.
25517,5151,Delete reminder to go to buy eggs,Delete Reminder.
25518,5152,change the time for exercise reminder,Update Reminder.
25519,5153,Remind me to thaw the turkey in the fridge at 9 pm,Create Reminder.
25520,5154,Remind me to go to Grandma's birthday party on Sunday,Create Reminder.
25521,5155,Remind me to stop to get dinner,Create Reminder.
25522,5156,remind me tomorrow that I need to reserve the rental car,Create Reminder.
25523,5157,Remind me to pick up tickets to my concert tonight at 5pm,Create Reminder.
25524,5158,cancel my reminder to go to the doctor's,Delete Reminder.
25525,5159,Remind me to go to bed at 11pm.,Create Reminder.
25526,5160,Add reminder to go to mechanic for Monday at 11:00 am,Create Reminder.
25527,5161,Set reminder to do research on property,Create Reminder.
25528,5162,remind me to bring a check to piano lessons,Create Reminder.
25529,5163,Change my reminder for the doctor to 9am.,Update Reminder Date Time.
25530,5164,Remind me to go to bed by 10pm.,Create Reminder.
25531,5165,I need to be reminded to purchase text books for Friday at noon.,Create Reminder.
25532,5166,can you cancel my reminder to go to the party,Delete Reminder.
25533,5167,Remind me to put gas in the car.,Create Reminder.
25534,5168,remind me to tell Dan to purchase milk,Create Reminder.
25535,5169,Remind me to buy a ticket to the movies,Create Reminder.
25536,5170,Set a reminder to check the cake in the oven 25 minutes from now,Create Reminder.
25537,5171,Remind me to take my shoes from the car,Create Reminder.
25538,5172,Move meeting reminder to 10pm Sunday night.,Update Reminder Date Time.
25539,5173,Remind me 1 hour prior about my doctor appointment on Thursday at 10:00a.,Create Reminder.
25540,5174,Set reminder to complete homework tomorrow by 10 PM,Create Reminder.
25541,5175,Remind me to take the cat to the vet on Monday morning,Create Reminder.
25542,5176,Set a reminder for Back to school,Create Reminder.
25543,5177,Remind me to go to the dr tomorrow at 3 pm.,Create Reminder.
25544,5178,Remind me to pick up Joanie on my way to work tomorrow.,Create Reminder.
25545,5179,Remind me to go to bed at 10 pm,Create Reminder.
25546,5180,Remind me to go to bed tonight at 8pm.,Create Reminder.
25547,5181,set a reminder to put dinner in the oven tonight,Create Reminder.
25548,5182,Remind me to pick kids up from band,Create Reminder.
25549,5183,remind me to check in for flight on friday at 10am,Create Reminder.
25550,5184,Remind me to take the dog to the vet at 10 AM,Create Reminder.
25551,5185,Remind me to go to business meeting at 1:30 PM tomorrow.,Create Reminder.
25552,5186,remind me that the game is on at 7,Create Reminder.
25553,5187,Set up a reminder at 6:00 PM every Friday to use alternate route on the way home,Create Reminder.
25554,5188,Change reminder for tomorrow.,Update Reminder.
25555,5189,Remind me to check air in tires tomorrow at 8 pm,Create Reminder.
25556,5190,Remind me to go to the doc tomorrow at 3pm.,Create Reminder.
25557,5191,Change the reminder for the dog's meds to morning and night,Update Reminder Date Time.
25558,5192,Remind me to pick up Sara from Ballet at 5.,Create Reminder.
25559,5193,Remind me to bring my book to class tomorrow.,Create Reminder.
25560,5194,Set a reminder for taking meat out to thaw at 4 pm,Create Reminder.
25561,5195,Remind me to pick up Brady at practice not school tomorrow,Create Reminder.
25562,5196,Remind me to to do my list of things to do,Create Reminder.
25563,5197,remind me to call out at 5 a.a tomorrow,Create Reminder.
25564,5198,Remind me to renew my book from the library,Create Reminder.
25565,5199,remind me to check in with manager tomorrow,Create Reminder.
25566,5200,add reminder for lunch tuesday,Create Reminder.
25567,5201,Remind to take Charlie to practice,Create Reminder.
25568,5202,remind me to take Tyler to the bus stop Monday at 6 am,Create Reminder.
25569,5203,Add reminder to calendar,Create Reminder.
25570,5204,Remind me to get my oil changed in my car,Create Reminder.
25571,5205,Set a reminder for the current Agile sprint to be completed by Thursday at 5 PM,Create Reminder.
25572,5206,Remind me to put Milk on the shopping list,Create Reminder.
25573,5207,Add check voicemail for my daily reminders,Create Reminder.
25574,5208,Set reminder to get gluten free flour recipe to Jennifer,Create Reminder.
25575,5209,Remind me to go to meeting tonight,Create Reminder.
25576,5210,remind me when it's time to leave for school,Create Reminder.
25577,5211,Remind me to print off the XYZ invoice when I get to work tomorrow,Create Reminder.
25578,5212,Remind to switch light off at the porch at 12 mn,Create Reminder.
25579,5213,Add a reminder to plan my birthday party in March of next year,Create Reminder.
25580,5214,remind me about the make-up in the car,Create Reminder.
25581,5215,remind to charge battery at 15 %,Create Reminder.
25582,5216,Send a reminder to schedule an oil change.,Create Reminder.
25583,5217,Set reminders about to do list deadlines,Create Reminder.
25584,5218,Remind me to go to bed early,Create Reminder.
25585,5219,update the time for the baby shower reminder on Saturday to 12 pm,Update Reminder Date Time.
25586,5220,Remind me about my presentation,Create Reminder.
25587,5221,remind me at three,Create Reminder.
25588,5222,I want you to cancel the dinner reminder,Delete Reminder.
25589,5223,Remind me to floss,Create Reminder.
25590,5224,I need to cancel all the reminders for the remainder of 2018.,Delete Reminder.
25591,5225,the reminder for the aliens movie should go off at 730pm tonight.,Create Reminder.
25592,5226,"Remind me at 5pm today to feed the dog, thanks.",Create Reminder.
25593,5227,Cancel that reminder I set to floss,Delete Reminder.
25594,5228,Cancel today's reminders,Delete Reminder.
25595,5229,Cancel all my weekend reminders,Delete Reminder.
25596,5230,"I said, I don't want to forget to eat my lunch",Create Reminder.
25597,5231,"Oh, I forgot there were others. I guess just cancel the reminder at 2pm tomorrow.",Delete Reminder.
25598,5232,I want to cancel my Monday 8 am reminder,Delete Reminder.
25599,5233,Cancel my reminder for 11:30pm this Friday,Delete Reminder.
25600,5234,Please set that whole reminder for Friday at 5am,Create Reminder.
25601,5235,"Set a reminder for 11:35am tomorrow for the lunch date, thanks.",Create Reminder.
25602,5236,Change my lunch reminder,Update Reminder.
25603,5237,Cancel the reminder for Monday appointment,Delete Reminder.
25604,5238,Cancel the peanut butter reminder.,Delete Reminder.
25605,5239,Cancel reminders for everyday.,Delete Reminder.
25606,5240,Cancel my reminder to shop,Delete Reminder.
25607,5241,"Cancel my reminder for picking up my husband's dry cleaning, he can do it himself, the jerk",Delete Reminder.
25608,5242,Cancel all tomorrow's reminders,Delete Reminder.
25609,5243,Cancel all of today's reminders,Delete Reminder.
25610,5244,I need a reminder every 2 hours for the next 3 months,Create Reminder.
25611,5245,"I have an appointment reminder for tomorrow afternoon, cancel it",Delete Reminder.
25612,5246,"Get rid of the reminder to pick up my package, they already sent it to my door",Delete Reminder.
25613,5247,Delete the reminders on Sunday morning before 11am.,Delete Reminder.
25614,5248,Delete the playdate reminder.,Delete Reminder.
25615,5249,Delete the gym reminder,Delete Reminder.
25616,5250,Delete my reminders for today.,Delete Reminder.
25617,5251,Delete my reminder about making mooncakes.,Delete Reminder.
25618,5252,Delete all reminders for the hiking trip on Sunday,Delete Reminder.
25619,5253,I'd like you to remind me at 4pm on Thursday.,Create Reminder.
25620,5254,I want a reminder to turn off the sprinkler.,Create Reminder.
25621,5255,I need to remove reminder to pay the mortgage,Delete Reminder.
25622,5256,Set reminder marinate the beef.,Create Reminder.
25623,5257,"Monday, December 31. I don't need the milk reminder that day.",Delete Reminder.
25624,5258,Remind me to was the car please,Create Reminder.
25625,5259,Remind me to visit the eye doctor on Thursday.,Create Reminder.
25626,5260,Remind me to take out the gargade.,Create Reminder.
25627,5261,Remind me to start looking for a new place.,Create Reminder.
25628,5262,Remind me to revise my resume and submit it with a cover letter for that new job April mentioned,Create Reminder.
25629,5263,Remind me to pick up Denise's birthday cake.,Create Reminder.
25630,5264,Remind me to pay my bills by the end of the week.,Create Reminder.
25631,5265,Remind me to order pants,Create Reminder.
25632,5266,"Remind me to marinate the beef, please.",Create Reminder.
25633,5267,Remind me to listen to the new podcast episode,Create Reminder.
25634,5268,Remind me to buy concert tickets,Create Reminder.
25635,5269,Remind me that I need to start Christmas shopping.,Create Reminder.
25636,5270,Remind me on Saturday.,Create Reminder.
25637,5271,Remind me at 6pm,Create Reminder.
25638,5272,Remind me about the party on Friday.,Create Reminder.
25639,5273,Remind me about my doctor appointment in the morning,Create Reminder.
25640,5274,Remind me about my dance classes,Create Reminder.
25641,5275,Remind me about ant appointment,Create Reminder.
25642,5276,Remind me 15 minutes before.,Create Reminder.
25643,5277,Please set the reminder for today evening,Create Reminder.
25644,5278,Please remind me to wash the car.,Create Reminder.
25645,5279,Please remind me every Monday morning at 6am.,Create Reminder.
25646,5280,Please remind me at 7:35 this evening,Create Reminder.
25647,5281,Please cancel the reminder about walking my dog,Delete Reminder.
25648,5282,The reminder I want canceled is for taking antibiotics.,Delete Reminder.
25649,5283,Set the reminder for tomorrow at 8am.,Create Reminder.
25650,5284,The visit reminder should be changed from 9AM,Update Reminder.
25651,5285,"Delete the reminder, we went to costco",Delete Reminder.
25652,5286,I want you to create that reminder.,Create Reminder.
25653,5287,Delete it.,Delete Reminder.
25654,5288,Please delete it.,Delete Reminder.
25655,5289,Set a reminder for Mateen's birthday,Create Reminder.
25656,5290,get my reminders,Get Reminder.
25657,5291,show my reminders for next week,Get Reminder.
25658,5292,show my reminder to buy milk,Get Reminder.
25659,5293,edit the reminder,Update Reminder.
25660,5294,update the reminder,Update Reminder.
25661,5295,delete my reminder,Delete Reminder.
25662,5296,Change the reminder for this evening to 9pm,Update Reminder.
25663,5297,Change the reminder I have this evening to 9pm,Update Reminder.
25664,5298,Please change my reminder for this evening to 9pm,Update Reminder.
25665,5299,"I have a reminder for this evening, please change it to 9pm",Update Reminder.
25666,5300,I need my reminder for this evening changed to 9pm,Update Reminder Date Time.
25667,5301,update my reminder to change time of my horse lesson from friday at 5 to 6,Update Reminder Date Time.
25668,5302,update reminder to change time on horse lessons to 6 from friday at 5,Update Reminder Date Time.
25669,5303,update the reminder for my horse lesson from friday at 5 to 6,Update Reminder Date Time.
25670,5304,update my horse lessons reminder from friday at 5 to 6,Update Reminder Date Time.
25671,5305,update horse lessons reminder from friday at 5 to 6,Update Reminder.
25672,5306,update my reminder for dinner to 7pm,Update Reminder Date Time.
25673,5307,update the reminder for dinner to 7pm,Update Reminder Date Time.
25674,5308,update the reminder I have for dinner to be at 7pm,Update Reminder Date Time.
25675,5309,"I have a reminder for dinner, update it to 7pm",Update Reminder Date Time.
25676,5310,update my dinner reminder to 7pm,Update Reminder Date Time.
25677,5311,Update my reminder for watching the game from 5PM to 3PM,Update Reminder Date Time.
25678,5312,Update the reminder time for watching the game to 3PM from 5PM,Update Reminder.
25679,5313,Update the reminder for watching the game from 5PM to 3PM,Update Reminder Date Time.
25680,5314,"I have a reminder for watching the game, update it from 5PM to 3PM",Update Reminder Date Time.
25681,5315,Please update my watching the game reminder from 5PM to 3PM,Update Reminder.
25682,5316,Could you create a reminder to buy cheese to go with dinner tomorrow?,Create Reminder.
25683,5317,Can you create a reminder to buy cheese to go with dinner tomorrow?,Create Reminder.
25684,5318,Please create a reminder to buy cheese to go with dinner tomorrow,Create Reminder.
25685,5319,"Create a reminder to buy cheese to go with dinner tomorrow, will you?",Create Reminder.
25686,5320,Create a reminder for tomorrow to buy cheese to go with dinner,Create Reminder.
25687,5321,Will you remind me that I need to contact Kim Tuesday at 7,Create Reminder.
25688,5322,"I need to contact Kim Tuesday at 7, please remind me",Create Reminder.
25689,5323,I would like you to remind me to contact Kim Tuesday at 7,Create Reminder.
25690,5324,Please remind me that I need to contact Kim Tuesday at 7,Create Reminder.
25691,5325,Please remind me tomorrow to complete my test,Create Reminder.
25692,5326,Please remind me to complete my test tomorrow,Create Reminder.
25693,5327,I need you to remind me to complete my test tomorrow,Create Reminder.
25694,5328,Remind me tomorrow to complete my test,Create Reminder.
25695,5329,"I have to complete my test tomorrow, please remind me",Create Reminder.
25696,5330,Please remind me to pick up milk on my way home tomorrow at 4 pm,Create Reminder.
25697,5331,Could you remind me to pick up milk on my way home by tomorrow at 4 pm,Create Reminder.
25698,5332,Be sure to remind me to pick up milk on my way home tomorrow at 4 pm,Create Reminder.
25699,5333,Would you remind me to pick up milk on my way home tomorrow at 4 pm,Create Reminder.
25700,5334,Reminder to pick up milk on my way home tomorrow at 4 pm,Create Reminder.
25701,5335,Remind me to cancel subscription please,Create Reminder.
25702,5336,Would you remind me to cancel subscription,Create Reminder.
25703,5337,I need you to remind me to cancel subscription,Create Reminder.
25704,5338,I'd like you to remind me to cancel subscription,Create Reminder.
25705,5339,Help remind me to cancel subscription,Create Reminder.
25706,5340,Remind me to submit the review at 3 pm,Create Reminder.
25707,5341,Could you please remind me to submit the review at 3 pm,Create Reminder.
25708,5342,Remind me to submit the review at 3 pm please,Create Reminder.
25709,5343,Be sure to remind me to submit the review at 3 pm,Create Reminder.
25710,5344,Would you remind me to submit the review at 3 pm,Create Reminder.
25711,5345,Please remind me that the Master Gardener meeting is on the second Thursday evening of every month.,Create Reminder.
25712,5346,Could you remind me that the Master Gardener meeting is on the second Thursday evening of every month.,Create Reminder.
25713,5347,Remind me about the Master Gardener meeting which is on the second Thursday evening of every month.,Create Reminder.
25714,5348,"Remind me that the Master Gardener meeting is second Thursday evening of every month, will you.",Create Reminder.
25715,5349,Be sure to remind me about the Master Gardener meeting on the second Thursday evening of every month.,Create Reminder.
25716,5350,Please set a reminder to get haircut next week,Create Reminder.
25717,5351,Set a reminder for me to get haircut next week,Create Reminder.
25718,5352,Will you set a reminder to get haircut next week,Create Reminder.
25719,5353,Help me set a reminder to get haircut next week,Create Reminder.
25720,5354,I'd like you to set a reminder to get haircut next week,Create Reminder.
25721,5355,Please remind me to make a reservation for the airport shuttle,Create Reminder.
25722,5356,Can you remind me to make a reservation for the airport shuttle,Create Reminder.
25723,5357,Help remind me to make a reservation for the airport shuttle,Create Reminder.
25724,5358,Could you remind me to make a reservation for the airport shuttle,Create Reminder.
25725,5359,remind me to make a reservation for the airport shuttle please,Create Reminder.
25726,5360,"Starting this week, please remind me every other Wednesday night at 8 to put out the recycling",Create Reminder.
25727,5361,"Remind me every other Wednesday night at 8, starting this week, to put out the recycling",Create Reminder.
25728,5362,"Remind me to put out the recycling every other Wednesday night at 8, starting this week",Create Reminder.
25729,5363,Remind me to put out the recycling starting this week every other Wednesday night at 8,Create Reminder.
25730,5364,"I need you to remind me to put out the recycling every other Wednesday night at 8, starting this week",Create Reminder.
25731,5365,Please create a weekly reminder starting Friday for theatre rehearsalevery Monday at 7pm,Create Reminder.
25732,5366,Can you create a weekly reminder starting Friday for theatre rehearsal every Monday at 7 pm,Create Reminder.
25733,5367,Create weekly reminder every Monday at 7 pm starting Friday for theatre rehearsal,Create Reminder.
25734,5368,Create a weekly reminder for theatre rehearsal every Monday at 7 pm starting Friday,Create Reminder.
25735,5369,Would you create a weekly reminder for theatre rehearsal every Monday at 7 pm starting Friday,Create Reminder.
25736,5370,Set a reminder for 3pm that Tristan cannot miss his algebra tutoring appointment,Create Reminder.
25737,5371,Because Tristan cannot miss his algebra tutoring appointment; could you set a reminder for 3pm,Create Reminder.
25738,5372,I'd like to set a reminder for 3pm that Tristan cannot miss his algebra tutoring appointment;,Create Reminder.
25739,5373,Please set a reminder to 3pm so that Tristan cannot miss his algebra tutoring appointment,Create Reminder.
25740,5374,Tristan cannot miss his algebra tutoring appointment; be sure to set a reminder for 3pm,Create Reminder.
25741,5375,Delete all of this weekend reminders that I had,Delete Reminder.
25742,5376,Could you delete the reminders I had all of this weekend,Delete Reminder.
25743,5377,Please delete reminders for all of this weekend,Delete Reminder.
25744,5378,Do you think you could delete all of this weekend reminders?,Delete Reminder.
25745,5379,Would you mind deleting reminders for all of this weekend,Delete Reminder.
25746,5380,Delete Lily's gymnastic class reminder,Delete Reminder.
25747,5381,Could you delete Lily's gymnastic class reminder,Delete Reminder.
25748,5382,I'd like you to delete Lily's gymnastic class reminder,Delete Reminder.
25749,5383,"Oh, please delete the reminder for Lily's gymnastic class",Delete Reminder.
25750,5384,The reminder for Lily's gymnastic class can be deleted now,Delete Reminder.
25751,5385,All of Fridays reminders can be deleted now,Delete Reminder.
25752,5386,Please delete all of Fridays reminders,Delete Reminder.
25753,5387,Kindly delete Fridays reminders. All of them.,Delete Reminder.
25754,5388,Would you mind deleting all Fridays reminders,Delete Reminder.
25755,5389,"Nevermind, You can delete all of Fridays reminders",Delete Reminder.
25756,5390,Can you delete the reminder to mail payment to Wendy,Delete Reminder.
25757,5391,please delete the reminder to mail payment to Wendy,Delete Reminder.
25758,5392,The reminder to mail payment to Wendy can be deleted now,Delete Reminder.
25759,5393,I'd like to delete the reminder to mail payment to Wendy,Delete Reminder.
25760,5394,The reminder mail payment to Wendy should be deleted,Delete Reminder.
25761,5395,Please Remove the reminder to buy a birthday present for my niece,Delete Reminder.
25762,5396,You can remove the reminder to buy a birthday present for my niece now,Delete Reminder.
25763,5397,The reminder to buy a birthday present for my niece can be removed,Delete Reminder.
25764,5398,I'd like you to remove the reminder to buy a birthday present for my niece,Delete Reminder.
25765,5399,"Thanks, but you can remove the reminder to buy a birthday present for my niece now",Delete Reminder.
25766,5400,Please cancel my reminder for court on the 17th,Delete Reminder.
25767,5401,Cancel my reminder on the 17th for court,Delete Reminder.
25768,5402,"Cancel my reminder for court on the 17th, won't you?",Delete Reminder.
25769,5403,Cancel my first reminder for court on the 17th,Delete Reminder.
25770,5404,You can cancel my reminder for court on the 17th,Delete Reminder.
25771,5405,Will you cancel my daily reminder to feed Balto and Koda,Delete Reminder.
25772,5406,You can cancel my daily reminder to feed Balto and Koda now,Delete Reminder.
25773,5407,Please cancel my daily reminder to feed Balto and Koda,Delete Reminder.
25774,5408,Cancel my first daily reminder to feed Balto and Koda,Delete Reminder.
25775,5409,"Cancel my daily reminder to feed Balto and Koda, will you?",Delete Reminder.
25776,5410,Please cancel the reminder to meet dad for lunch tomorrow at noon,Delete Reminder.
25777,5411,You can cancel the meet dad for lunch tomorrow at noon reminder,Delete Reminder.
25778,5412,Would you cancel the reminder to meet dad for lunch tomorrow at noon for me,Delete Reminder.
25779,5413,"Nevermind, the reminder to meet dad for lunch tomorrow at noon you can cancel it now.",Delete Reminder.
25780,5414,I'd like to cancel my reminder to meet dad for lunch tomorrow at noon,Delete Reminder.
25781,5415,Can you please get rid of the reminder for garlic that I set for 2pm,Delete Reminder.
25782,5416,Can you get rid of the next reminder for garlic that I set for 2pm,Delete Reminder.
25783,5417,Can you get rid of the reminder that I set for 2pm for garlic,Delete Reminder.
25784,5418,Can you get rid of the reminder for garlic that I set for 2pm please,Delete Reminder.
25785,5419,Can you please get rid of the reminder that I set for 2pm for garlic,Delete Reminder.
25786,5420,Cancel the first reminder on October 13th,Delete Reminder.
25787,5421,Cancel the second reminder on October 13th,Delete Reminder.
25788,5422,Please cancel the reminder on October 13th,Delete Reminder.
25789,5423,Can you cancel the reminder on October 13th,Delete Reminder.
25790,5424,Cancel the reminder for October 13th,Delete Reminder.
25791,5425,Delete all reminders today,Delete Reminder.
25792,5426,today please delete all reminders,Delete Reminder.
25793,5427,Would you delete all reminders for today,Delete Reminder.
25794,5428,"Change of plans, let's delete all reminders today",Delete Reminder.
25795,5429,I'd like you to delete all the reminders for today,Delete Reminder.
25796,5430,Delete the reminder to buy dog food,Delete Reminder.
25797,5431,Please delete the reminder to buy dog food,Delete Reminder.
25798,5432,Let's delete the buy dog food reminder,Delete Reminder.
25799,5433,Could you delete the reminder to buy dog food,Delete Reminder.
25800,5434,The reminder to buy dog food can be deleted now,Delete Reminder.
25801,5435,How many reminders do I have for Thursday?,Get Reminder Amount.
25802,5436,I need to know how many reminders I have for this Thursday,Get Reminder Amount.
25803,5437,Tell me how many reminders I have for this Thursday,Get Reminder Amount.
25804,5438,What is the total of my reminders for this Thursday?,Get Reminder Amount.
25805,5439,Show me how many Thursday reminders I have set,Get Reminder Amount.
25806,5440,How many reminders do I have for Monday?,Get Reminder Amount.
25807,5441,I need to get my reminders for Monday,Get Reminder.
25808,5442,Tell me what my reminders for Monday are,Get Reminder.
25809,5443,What are all my reminders for Monday?,Get Reminder.
25810,5444,Show me my reminders for Monday,Get Reminder.
25811,5445,Get all reminders for AA meetings,Get Reminder.
25812,5446,I need all my reminders for AA meetings,Get Reminder.
25813,5447,Tell me my reminders for AA meetings,Get Reminder.
25814,5448,What are all my reminders for AA meetings?,Get Reminder.
25815,5449,Give me all my reminders for my AA meetings,Get Reminder.
25816,5450,How many reminders for work do I have for today?,Get Reminder Amount.
25817,5451,I need to know my reminders for work today,Get Reminder.
25818,5452,Tell me what my reminders for work are for today,Get Reminder.
25819,5453,What are today's reminders I have for work?,Get Reminder.
25820,5454,Give me my reminders for work I have for today,Get Reminder.
25821,5455,Tell me my reminders,Get Reminder.
25822,5456,Give me my reminders,Get Reminder.
25823,5457,Get me my reminders,Get Reminder.
25824,5458,Give me a list of my reminders,Get Reminder.
25825,5459,Show me my reminders,Get Reminder.
25826,5460,Put all the reminders set for next week on the screen,Get Reminder.
25827,5461,Bring all of next week's reminders to the screen,Get Reminder.
25828,5462,Show a screen of all of next week's reminders,Get Reminder.
25829,5463,Show a screen of all reminders set for next week,Get Reminder.
25830,5464,Give me all the reminders set for next week on the screen,Get Reminder.
25831,5465,How many reminders with Frank do I have for next week?,Get Reminder Amount.
25832,5466,I need to know my reminders with Frank next week,Get Reminder.
25833,5467,Tell me what my reminders with Frank are for next week,Get Reminder.
25834,5468,What are next week's reminders I have with Frank?,Get Reminder.
25835,5469,Give me my reminders with Frank I have for next week,Get Reminder.
25836,5470,What are all my reminders on Sunday?,Get Reminder.
25837,5471,Tell me hat I need to be reminded of on Sunday,Get Reminder.
25838,5472,What does Sunday have that I need to be reminded of,Get Reminder.
25839,5473,Tell me everything I need to be reminded of on Sunday,Get Reminder.
25840,5474,Is there anything I need to be reminded of on Sunday?,Get Reminder.
25841,5475,How many reminders do I have for Tuesday?,Get Reminder Amount.
25842,5476,I need to get my reminders for Tuesday,Get Reminder.
25843,5477,Tell me what my reminders for Tuesday are,Get Reminder.
25844,5478,What are all my reminders for Tuesday?,Get Reminder.
25845,5479,Show me my reminders for Tuesday,Get Reminder.
25846,5480,Read all reminders on June 16th,Get Reminder.
25847,5481,June 16th please read all reminders,Get Reminder.
25848,5482,Would you read all reminders for June 16th,Get Reminder.
25849,5483,Let's read all reminders June 16th,Get Reminder.
25850,5484,I'd like you to read all the reminders for June 16th,Get Reminder.
25851,5485,How many reminders do I have remaining for today?,Get Reminder Amount.
25852,5486,I need to know how many reminders I have left for today,Get Reminder Amount.
25853,5487,Tell me how many reminders I have left for today,Get Reminder Amount.
25854,5488,What is the total of my reminders left for today?,Get Reminder Amount.
25855,5489,Show me how many reminders today I have left,Get Reminder Amount.
25856,5490,How many reminders do I have for this Sunday?,Get Reminder Amount.
25857,5491,I need to get my reminders for this Sunday,Get Reminder.
25858,5492,Tell me what my reminders for this Sunday are,Get Reminder.
25859,5493,What are all my reminders for this Sunday?,Get Reminder.
25860,5494,Show me my reminders for this Sunday,Get Reminder.
25861,5495,Do I have any more reminders set for today?,Get Reminder.
25862,5496,What reminders do I have set for today?,Get Reminder.
25863,5497,What reminders are left set for today?,Get Reminder.
25864,5498,Tell me if there are any more reminders set for today,Get Reminder.
25865,5499,Show me how many reminders today are still set,Get Reminder Amount.
25866,5500,Tell me my recurring reminders,Get Reminder.
25867,5501,Give me my recurring reminders,Get Reminder.
25868,5502,Get me my recurring reminders,Get Reminder.
25869,5503,Give me a list of my recurring reminders,Get Reminder.
25870,5504,Show me my recurring reminders,Get Reminder.
25871,5505,What is my reminder for dad?,Get Reminder.
25872,5506,Show me my remidner for dad,Get Reminder.
25873,5507,What is the content of my reminder for dad?,Get Reminder.
25874,5508,What does dad's reminder say?,Get Reminder.
25875,5509,Get me my reminder for dad,Get Reminder.
