,utterance,intent,label
4383,i want a list of flights from pittsburgh to baltimore on thursday that arrive in baltimore before 10 am,Flight.,0
4384,i would like an afternoon flight from washington to boston on august twentieth,Flight.,0
4385,list all round trip flights from orlando to kansas city,Flight.,0
4386,show me the flight that leaves philadelphia in the afternoon and arrives in the evening in denver,Flight.,0
4387,show me the afternoon flights from washington to boston,Flight.,0
4388,what ground transportation is there in atlanta,Ground Service.,4
4389,show me continental flights leaving chicago on saturday morning,Flight.,0
4390,which flights depart burbank after noon and arrive in denver by 6 pm,Flight.,0
4391,philadelphia to dallas saturday,Flight.,0
4392,i want to go between boston and washington early in the morning,Flight.,0
4393,san francisco to pittsburgh friday,Flight.,0
4394,display all the flights from baltimore to dallas which leave after 4 pm,Flight.,0
4395,flights from newark new jersey to cleveland,Flight.,0
4396,i 'd like to see the flights from denver to philadelphia again,Flight.,0
4397,i would like information on flights from denver to san francisco after noon on wednesday,Flight.,0
4398,flight from dallas to milwaukee,Flight.,0
4399,fly from dallas to baltimore,Flight.,0
4400,show me the list of flights from philadelphia to denver that leave in the afternoon,Flight.,0
4401,show me the flights from denver that go to pittsburgh and then atlanta,Flight.,0
4402,show me the flights from san francisco to boston,Flight.,0
4403,please list only united airlines flights between denver and boston,Flight.,0
4404,what 's the lowest round trip fare from atlanta to bwi,Airfare.,2
4405,what does restriction ap 57 mean,Abbreviation.,8
4406,i need a flight from pittsburgh to new york city,Flight.,0
4407,i am looking for the cheapest fare from indianapolis to orlando on december twenty seventh,Airfare.,2
4408,what flights leave charlotte north carolina and arrive in phoenix arizona on monday before 4 pm,Flight.,0
4409,fares between atlanta and boston,Airfare.,2
4410,show ground transportation in denver,Ground Service.,4
4411,thank you very much now can you help me with information on flights from boston to atlanta,Flight.,0
4412,what are the flight numbers of the flights which go from san francisco to washington via indianapolis,Flight No.,12
4413,what is the latest departure from boston to pittsburgh on the seventh of july,Flight.,0
4414,flights from atlanta to washington dc on thursday morning,Flight.,0
4415,what flights can i find from pittsburgh to san francisco after 9 am,Flight.,0
4416,show me the flights from san diego to newark,Flight.,0
4417,what flights go from dallas to denver after 3 pm,Flight.,0
4418,flights from newark to cleveland daily,Flight.,0
4419,do you have any flights from chicago to indianapolis,Flight.,0
4420,do you have a 9 o'clock flight from boston to philadelphia,Flight.,0
4421,what classes of service does twa have,Flight.,0
4422,what flights do you have available from denver dallas and pittsburgh into baltimore,Flight.,0
4423,does any airline have a jet flight between pittsburgh and baltimore,Airline.,6
4424,show me the flights from st. petersburg to salt lake city that arrive before noon,Flight.,0
4425,what is the earliest flight leaving washington to san francisco,Flight.,0
4426,are there any united airlines flights between boston and dallas,Flight.,0
4427,what flights from st. paul to kansas city on friday with a meal,Flight.,0
4428,i want a flight on continental airlines leaving san francisco california arriving pittsburgh pennsylvania,Flight.,0
4429,show me flights from denver to philadelphia on a monday,Flight.,0
4430,tell me about flights from atlanta to charlotte next monday,Flight.,0
4431,may i see all the flights from cleveland to dallas,Flight.,0
4432,all flights before 10 am boston denver,Flight.,0
4433,what is the least expensive business class flight between atlanta and dallas,Flight.,0
4434,which flights are there on tuesday from san francisco to pittsburgh,Flight.,0
4435,what are the flights from indianapolis to san diego on wednesday the twelfth,Flight.,0
4436,i 'd like to find a flight from miami florida to las vegas nevada that would arrive before 4 pm on sunday,Flight.,0
4437,i would like a flight from boston to atlanta,Flight.,0
4438,i will be staying downtown in atlanta for two hours could you tell me what the ground transportation is available,Ground Service.,4
4439,what is the first flight that travels from atlanta to baltimore that serves lunch,Flight.,0
4440,is there ground transportation from the airport in denver to downtown,Ground Service.,4
4441,what time is the last flight from washington to san francisco,Flight Time.,1
4442,show me flights to san francisco arriving before 1,Flight.,0
4443,what are the flights and fares from boston to philadelphia,Flight+airfare.,14
4444,please show me united nonstop flights between boston and san francisco departing around 5 in the evening,Flight.,0
4445,i want a flight originating in denver going to pittsburgh and atlanta in either order,Flight.,0
4446,show me flights from san francisco to dallas please,Flight.,0
4447,i would like to know the flights that are available leaving out of pittsburgh to san francisco on thursday night after 9 pm,Flight.,0
4448,what is fare code h,Abbreviation.,8
4449,list all the landings at general mitchell international,Flight.,0
4450,all flights from cleveland to newark,Flight.,0
4451,does us air have a flight from toronto to salt lake city monday may thirty first,Flight.,0
4452,please show me the flights from atlanta to denver,Flight.,0
4453,what 's the earliest flight from boston to bwi that serves dinner,Flight.,0
4454,when do planes leave boston for,Flight.,0
4455,show me the nonstop flights from houston to dallas,Flight.,0
4456,show me any show me what the first class fares are of the flights from pittsburgh to san francisco on monday,Airfare.,2
4457,show me ground transportation in boston,Ground Service.,4
4458,show me the flights from salt lake city to st. petersburg on wednesday,Flight.,0
4459,show me the flights from baltimore to oakland,Flight.,0
4460,i would like a flight from toronto to san diego that stops in kansas city,Flight.,0
4461,is twa flight 497766 from st. petersburg to milwaukee with one stop available tomorrow morning,Flight.,0
4462,please list united flights between boston and denver departing at 9 am,Flight.,0
4463,show me the flights from cleveland to memphis,Flight.,0
4464,what american airlines flights from phoenix to milwaukee depart phoenix after 6 pm on wednesday,Flight.,0
4465,what is the distance from toronto international airport to toronto,Distance.,7
4466,is there an airline that has a flight from philadelphia to san francisco with a stop in dallas,Airline.,6
4467,show me ground transportation in san francisco,Ground Service.,4
4468,what are the flights from milwaukee to orlando on thursday,Flight.,0
4469,information on american airlines from fort worth texas to philadelphia,Flight.,0
4470,give me all the flights from new york to miami round trip with costs less than 466 dollars,Flight.,0
4471,what is the seating capacity of the various airplanes that united airlines uses,Capacity.,13
4472,what flights from kansas city to chicago leave next wednesday returning the following day,Flight.,0
4473,what is the lowest fare from denver to pittsburgh,Airfare.,2
4474,could you list for me the flights that leave oakland on sunday and arrive in dallas,Flight.,0
4475,i would like to book a flight from baltimore to san francisco before 12 o'clock on tuesday,Flight.,0
4476,flight from denver to san francisco in the afternoon,Flight.,0
4477,is us air,Airline.,6
4478,what is the least expensive one way fare from boston to san francisco,Airfare.,2
4479,is there ground transportation in dallas from the dallas airport to downtown dallas,Ground Service.,4
4480,show me the cheapest fare from dallas to baltimore,Airfare.,2
4481,what 's the smallest plane flying from pittsburgh to baltimore on december seventeenth,Aircraft.,3
4482,show me first class flights one way tampa to st. louis,Flight.,0
4483,can you show me evening flights from nashville to houston that serve dinner,Flight.,0
4484,now i need flights leaving from atlanta and arriving in philadelphia on wednesday morning,Flight.,0
4485,okay that sounds great let 's go from atlanta on april twenty one in the morning to dallas least expensive fare one way,Flight.,0
4486,what ground transportation is available in dallas,Ground Service.,4
4487,show me all daily flights from milwaukee to orlando,Flight.,0
4488,show afternoon flights from houston to dallas,Flight.,0
4489,could you tell me about ground transportation arrangements from the dallas airport to downtown dallas,Ground Service.,4
4490,please show me flights from dallas fort worth to atlanta on monday,Flight.,0
4491,i 'd like the lowest fare from denver to pittsburgh,Airfare.,2
4492,give me flights that arrive in baltimore from denver,Flight.,0
4493,from denver to baltimore,Flight.,0
4494,what flights leave after 7 pm from philadelphia to boston,Flight.,0
4495,i want to fly boston to dallas,Flight.,0
4496,what united airlines first class airfare flights are available from denver to baltimore on july three,Airfare.,2
4497,flight from salt lake city to oakland california,Flight.,0
4498,where do the flights from boston to oakland stop,Airport.,5
4499,ground transportation atlanta,Ground Service.,4
4500,what 's the ground transportation from oakland to san francisco,Ground Service.,4
4501,give me the american airlines flights from phoenix to milwaukee on wednesday,Flight.,0
4502,all flights from boston to washington dc on november eleventh,Flight.,0
4503,i would like to see the flights from baltimore to philadelphia again,Flight.,0
4504,i need a flight from indianapolis to toronto reaching toronto on thursday morning,Flight.,0
4505,please show me the round trip flights from st. petersburg to toronto,Flight.,0
4506,show flights from denver into san francisco,Flight.,0
4507,what is the most expensive one way fare from boston to atlanta on american airlines,Airfare.,2
4508,price of flight from nashville to cleveland,Airfare.,2
4509,i would like to fly from boston to oakland what airlines fly from boston to oakland,Flight.,0
4510,what airline is ac,Airline.,6
4511,pittsburgh to baltimore please on january one,Flight.,0
4512,flight will start from boston,Flight.,0
4513,am flights from atlanta to philadelphia,Flight.,0
4514,what flights are there from milwaukee to phoenix on saturday,Flight.,0
4515,do i get a meal on the atlanta to bwi flight eastern 210,Meal.,15
4516,please show me continental flights from san francisco to pittsburgh on friday,Flight.,0
4517,what 's the cheapest flight from denver to pittsburgh,Flight.,0
4518,list the flights arriving in atlanta from boston between 4 and 8 pm,Flight.,0
4519,does any airline have an afternoon flight from atlanta to boston,Airline.,6
4520,what flights depart san francisco after 4 pm and fly to washington via indianapolis,Flight.,0
4521,could you tell me what flights you have that run daily from boston to san francisco please,Flight.,0
4522,on tuesday the twenty third flights from philadelphia to san francisco on american airlines,Flight.,0
4523,please list all flights that leave denver before noon on northwest airlines,Flight.,0
4524,what is lowest cost air fare available for a flight from dallas to baltimore arriving on july fourth,Airfare.,2
4525,can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city,Aircraft.,3
4526,show me the cheapest round trips from dallas to baltimore,Flight.,0
4527,what car rentals are available next sunday from denver airport,Ground Service.,4
4528,show me the airlines,Airline.,6
4529,what are the rental car rates in dallas,Ground Fare.,9
4530,in economy class from dallas to baltimore arriving july seventh i 'd like to know what 's the cheapest ticket possible,Airfare.,2
4531,what classes of service does twa provide,Flight.,0
4532,is there ground transportation in st. louis,Ground Service.,4
4533,please give me the cheapest round trip airfare from atlanta to philadelphia on august the first,Airfare.,2
4534,what is the cheapest round trip fare on continental 1291 round trip denver san francisco,Airfare.,2
4535,how much does it cost to fly from boston to atlanta,Airfare.,2
4536,which cities are serviced by both american and delta airlines,City.,11
4537,show me the flights from philadelphia to baltimore,Flight.,0
4538,what flights are available from boston to washington dc late the twenty fifth or early the twenty sixth,Flight.,0
4539,list the flights that arrive and depart from general mitchell international airport,Flight.,0
4540,all right give me the flight times in the morning on september twentieth from pittsburgh to san francisco,Flight Time.,1
4541,show all nonstop flights from atlanta to san francisco,Flight.,0
4542,list all flights from denver to philadelphia,Flight.,0
4543,a one way flight from boston to san francisco please,Flight.,0
4544,i would like an american airlines flight from cincinnati to burbank leaving this afternoon,Flight.,0
4545,show me ground transportation in denver,Ground Service.,4
4546,what is the lowest cost fare that delta has between boston and san francisco,Airfare.,2
4547,what flights do you have today from san francisco to pittsburgh,Flight.,0
4548,show me flights from minneapolis to seattle on july second,Flight.,0
4549,list all the takeoffs and landings at general mitchell international,Flight.,0
4550,show me flights leaving from dallas to baltimore,Flight.,0
4551,what is the cost of a first class ticket from dallas fort worth to san francisco,Airfare.,2
4552,does american airlines fly from philadelphia to san francisco,Flight.,0
4553,list all flights on continental leaving denver and arriving at chicago on monday before noon,Flight.,0
4554,i would like a flight from nashville to st. louis that arrives in st. louis around 6 pm and is nonstop,Flight.,0
4555,does midwest express have any flights from montreal to nashville,Flight.,0
4556,flights from westchester county to st. paul,Flight.,0
4557,what are the flights from nashville to tacoma on tuesday the eighteenth of may,Flight.,0
4558,i 'd like the cheapest cost fare to fort worth from boston,Airfare.,2
4559,what is the cheapest one way fare from boston to baltimore,Airfare.,2
4560,what flights are available friday afternoon from pittsburgh to san francisco,Flight.,0
4561,on august thirtieth please schedule me on a flight from denver to san francisco early in the morning,Flight.,0
4562,i need information on a flight from san francisco to atlanta that would stop in fort worth,Flight.,0
4563,show me all flights to dallas that are less than 1500 dollars round trip,Flight.,0
4564,how many passengers can a boeing 737 hold,Capacity.,13
4565,i need a flight from philadelphia to dallas next wednesday in the morning,Flight.,0
4566,show me the flights from love field to all other airports,Flight.,0
4567,what airline is ea the abbreviation for,Airline.,6
4568,show departures and arrivals in atlanta for american airlines,Flight.,0
4569,what flight from boston to baltimore is the least expensive flight,Flight.,0
4570,from washington dc to philadelphia departing in the afternoon,Flight.,0
4571,show me flights from san francisco to denver after 4 pm,Flight.,0
4572,i 'd like to fly from minneapolis to long beach two days from today in the early morning,Flight.,0
4573,i need a ticket from los angeles to charlotte that leaves early in the morning,Airfare.,2
4574,i need ground transportation in seattle,Ground Service.,4
4575,does midwest express serve indianapolis,Flight.,0
4576,i want to leave oakland and arrive in boston at 5 o'clock in the afternoon,Flight.,0
4577,what is fare code y mean,Abbreviation.,8
4578,round trip first class fares new york to miami,Airfare.,2
4579,july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore,Airfare.,2
4580,could i have listings of flights from new york to montreal canada leaving on wednesday,Flight.,0
4581,explain fare code qx,Abbreviation.,8
4582,what 's the cheapest flight from pittsburgh to san francisco on friday,Flight.,0
4583,please show me all fares for flights from denver to oakland,Airfare.,2
4584,what flights are between washington and san francisco,Flight.,0
4585,what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas,Aircraft.,3
4586,can you tell me the time a flight would leave from atlanta to boston in the afternoon,Flight Time.,1
4587,i 'd like to arrange a trip to baltimore on january first,Flight.,0
4588,what is the ground transportation available in fort worth texas,Ground Service.,4
4589,what is the earliest flight leaving denver going to boston,Flight.,0
4590,pm flights dallas to atlanta,Flight.,0
4591,display all flights from toronto to san diego on us air with a layover in phoenix,Flight.,0
4592,san francisco to denver tuesday,Flight.,0
4593,tell me about flights from indianapolis to houston,Flight.,0
4594,show me all flights from new york to miami leaving on a tuesday and returning on sunday,Flight.,0
4595,hi i 'd like a flight from tampa to montreal,Flight.,0
4596,show me the lowest fare for a round trip flight from baltimore to dallas,Airfare.,2
4597,show me flights from philadelphia to oakland on friday,Flight.,0
4598,give me the flights for american airline from dallas to san francisco,Flight.,0
4599,i 'd like to see all the flights from boston to philadelphia,Flight.,0
4600,actually what are the nonstop flights from las vegas to burbank on saturday may twenty two,Flight.,0
4601,show me flights from pittsburgh to san francisco on friday leaving after 12 noon,Flight.,0
4602,what aircraft is co 1209,Aircraft.,3
4603,explain meal codes sd d,Abbreviation.,8
4604,show me a list of rental car fares at boston airport,Ground Service.,4
4605,flights from washington dc to denver,Flight.,0
4606,what is the least expensive flight today from atlanta to san francisco,Flight.,0
4607,show me fares from houston to las vegas,Airfare.,2
4608,what is the latest flight departing from boston to san francisco,Flight.,0
4609,what is the fare going from baltimore to atlanta one way on november seventh,Airfare.,2
4610,please show me flights from denver to san francisco on wednesday after 1300 hours,Flight.,0
4611,what airline stands for hp,Airline.,6
4612,please list me the flights and their cost of all airlines flying from denver to baltimore,Flight+airfare.,14
4613,i want a flight from denver to atlanta,Flight.,0
4614,show me the round trip tickets from baltimore to dallas,Airfare.,2
4615,ground transportation san francisco,Ground Service.,4
4616,i would like to know if i fly on american flight number 813 from boston to oakland if i will stop enroute at another city,Flight.,0
4617,i need a flight from atlanta to philadelphia and i 'm looking for the cheapest fare,Flight.,0
4618,ground transport denver,Ground Service.,4
4619,what is the price of a one way fare from atlanta to boston,Airfare.,2
4620,explain the fare codes,Abbreviation.,8
4621,i 'd like to know what flights united airline has from dallas to san francisco,Flight.,0
4622,show flights between philadelphia and denver on september sixteenth,Flight.,0
4623,between boston and denver i 'd like a flight that takes the least amount of stops to get to boston,Flight.,0
4624,what is the price of flights from indianapolis to memphis,Airfare.,2
4625,is there an airline that advertises having more flights than any other airline,Airline.,6
4626,what flights from pittsburgh to newark on monday,Flight.,0
4627,nonstop flights denver to boston,Flight.,0
4628,show me all flights from milwaukee to orlando one way,Flight.,0
4629,i need a thursday flight from pittsburgh to baltimore arriving in baltimore before 9 o'clock,Flight.,0
4630,show me all flights from dallas to san francisco,Flight.,0
4631,can you show me one way economy fares from dallas to atlanta,Airfare.,2
4632,what types of meals are available,Meal.,15
4633,i 'd like to book a flight from san diego to toronto,Flight.,0
4634,cheapest fare from nashville to seattle,Airfare.,2
4635,please list the morning flights from st. louis to st. paul,Flight.,0
4636,show all flights from denver to san francisco,Flight.,0
4637,what is the cheapest fare from washington to san francisco leaving on september thirtieth,Airfare.,2
4638,list the nonstop flights from denver to washington dc,Flight.,0
4639,i would like to find flights from minneapolis to long beach after 4 o'clock on monday june fourteenth please,Flight.,0
4640,yes i 'm looking for a flight between oakland and boston with a stopover in dallas fort worth do you have one of those,Flight.,0
4641,what flights leave phoenix on wednesday evening and arrive in milwaukee,Flight.,0
4642,please show me the flights from washington to san francisco,Flight.,0
4643,what city is mco,City.,11
4644,what is the round trip first class fare on united from boston to san francisco,Airfare.,2
4645,what flights from san jose to dallas on friday afternoon,Flight.,0
4646,friday 's flights between newark and tampa,Flight.,0
4647,please give me round trip fares from baltimore to philadelphia,Airfare.,2
4648,show me the flights from love field,Flight.,0
4649,find travel arrangements for a round trip flight from baltimore to pittsburgh,Flight.,0
4650,what flights are there from memphis to las vegas,Flight.,0
4651,what flights leave from newark to los angeles in the afternoon,Flight.,0
4652,which united flights from boston to san francisco make connections,Flight.,0
4653,yes i need a flight from denver to pittsburgh on july seventh,Flight.,0
4654,names of airports,Airport.,5
4655,i would like an early morning flight on june first from chicago into seattle on continental airlines,Flight.,0
4656,morning flights out of san francisco arriving boston afternoon,Flight.,0
4657,please list available ground transportation in pittsburgh,Ground Service.,4
4658,show me all nationair flights from toronto,Flight.,0
4659,i 'd like to fly from denver to atlanta with a stop in pittsburgh,Flight.,0
4660,find the cheapest one way fare from boston to oakland,Airfare.,2
4661,information on flights from pittsburgh to san francisco,Flight.,0
4662,i want to leave from philadelphia and go to atlanta baltimore and boston please list these flights,Flight.,0
4663,what is the earliest american airlines flight that i can get first class from philadelphia to dallas,Flight.,0
4664,flights from denver to westchester county new york weekdays,Flight.,0
4665,what flights are available from boston to washington late monday evening or early tuesday morning,Flight.,0
4666,what is restriction ap57,Restriction.,16
4667,what is the earliest flight from denver to san francisco on the morning of august twenty seventh,Flight.,0
4668,ground transportation please in the city of boston between airport and downtown,Ground Service.,4
4669,wednesday morning flights between baltimore and newark,Flight.,0
4670,what flights from minneapolis to pittsburgh,Flight.,0
4671,what types of ground transportation are available in denver,Ground Service.,4
4672,i 'm interested in round trip flights from boston to washington,Flight.,0
4673,show me all direct flights from dallas fort worth to either san francisco or oakland,Flight.,0
4674,show me the flights from pittsburgh to san francisco on friday,Flight.,0
4675,i 'd like to fly late tomorrow from minneapolis to long beach,Flight.,0
4676,what airlines fly from boston to atlanta,Airline.,6
4677,please give me information on a flight on april seventeen from philadelphia to boston as early as possible,Flight.,0
4678,what flights are available saturday to san francisco from dallas,Flight.,0
4679,i need a flight after 6 pm on wednesday from oakland to salt lake city,Flight.,0
4680,i want to go from boston to oakland on united and leave at 838 am which flight should i take,Flight.,0
4681,i 'd like to book the cheapest one way flight from denver to pittsburgh,Flight.,0
4682,what is the distance from boston airport to boston,Distance.,7
4683,what flights takeoff and land at general mitchell international,Flight.,0
4684,what are the flights from boston to san francisco,Flight.,0
4685,what are the flights in the month of december from atlanta to denver which stop in boston,Flight.,0
4686,what flights are available from pittsburgh to baltimore on july twenty fifth 1991,Flight.,0
4687,is there a flight from boston to san francisco making a stopover in dallas fort worth,Flight.,0
4688,how far is oakland airport from downtown,Distance.,7
4689,show me the first flight that arrives in toronto from cincinnati,Flight.,0
4690,flights from newark to tampa on friday on us air,Flight.,0
4691,okay could you tell me what flight leaves dallas to san francisco by united airline,Flight.,0
4692,please list flights from philadelphia to dallas stopping in atlanta,Flight.,0
4693,show me the flights from baltimore to dallas,Flight.,0
4694,what 's the earliest flight leaving denver for pittsburgh,Flight.,0
4695,what pm flights are available from philadelphia to pittsburgh,Flight.,0
4696,i want a return flight from washington to dallas on american airlines,Flight.,0
4697,i 'd like to fly nonstop from atlanta to baltimore and get there at 7 pm,Flight.,0
4698,what flights from kansas city to denver after 845 in the morning,Flight.,0
4699,show me airlines between boston and san francisco,Airline.,6
4700,what 's the latest flight out of denver that arrives in pittsburgh next monday,Flight.,0
4701,which companies fly between boston and oakland,Airline.,6
4702,what flights do you have between oakland and boston with a stopover in dallas fort worth,Flight.,0
4703,i would like to leave early in the morning,Flight.,0
4704,show me flights from denver to atlanta on june sixteenth,Flight.,0
4705,show me the itinerary for the connecting flight from dallas fort worth to san francisco that departs dallas fort worth at 1940,Flight.,0
4706,i want a flight between oakland and boston that arrives before 5 pm,Flight.,0
4707,show me flights from new york to miami,Flight.,0
4708,show me flights denver to washington on thursday,Flight.,0
4709,what flights leave from atlanta to boston on june twenty ninth in the afternoon,Flight.,0
4710,show me the type of aircraft that canadian airlines uses,Aircraft.,3
4711,what are the morning flights from philadelphia to dallas going on american airlines,Flight.,0
4712,what does mco stand for,Abbreviation.,8
4713,i would like to know some information on flights leaving philadelphia arriving in pittsburgh in the afternoon,Flight.,0
4714,us 3724 baltimore to philadelphia what is the round trip fare,Airfare.,2
4715,is there a 4 o'clock flight from washington dc to denver,Flight.,0
4716,list the flights arriving in baltimore from pittsburgh on august third,Flight.,0
4717,show me all flights from phoenix to milwaukee on wednesday,Flight.,0
4718,i would like information on flights from baltimore to atlanta on thursday arriving in atlanta before 6 pm,Flight.,0
4719,please list the friday flights from houston to milwaukee on american airlines in the evening,Flight.,0
4720,i would like to fly from pittsburgh to atlanta,Flight.,0
4721,show me all the flights from denver to las vegas,Flight.,0
4722,what flights from denver to salt lake city,Flight.,0
4723,i need a list of late afternoon flights from chicago to milwaukee,Flight.,0
4724,i 'd like to find the cheapest flight from washington dc to atlanta,Flight.,0
4725,please list all flights on united airlines out of denver before noon,Flight.,0
4726,in denver what kind of ground transportation is there from the airport to downtown,Ground Service.,4
4727,show me the lowest priced fare from dallas to baltimore,Airfare.,2
4728,what flights are there tuesday morning from dallas to atlanta,Flight.,0
4729,show me the fare for delta flight 296 from atlanta to philadelphia,Airfare.,2
4730,list the three earliest flights from atlanta to philadelphia on wednesday,Flight.,0
4731,from montreal to las vegas,Flight.,0
4732,can you list flights from washington to toronto with the lowest one way fares,Flight.,0
4733,what are the round trip flights from philadelphia to san francisco,Flight.,0
4734,show me all us air flights from atlanta to denver for the day after tomorrow,Flight.,0
4735,show flights on us air from pittsburgh to oakland connecting through denver,Flight.,0
4736,a listing of all flights from boston to baltimore before 10 am on thursday,Flight.,0
4737,what airport in new york is closest to downtown,Airport.,5
4738,what flights are there from tampa to charlotte,Flight.,0
4739,what is the earliest flight from boston to philadelphia,Flight.,0
4740,show me all flights from denver to san francisco,Flight.,0
4741,all flights from long beach to phoenix,Flight.,0
4742,what is ff,Abbreviation.,8
4743,i 'd like a nonstop flight from atlanta to baltimore that gets in around 7 pm,Flight.,0
4744,evening flights from philadelphia to oakland,Flight.,0
4745,what does ap57 mean,Abbreviation.,8
4746,please list any flights from oakland california to philadelphia on tuesday,Flight.,0
4747,show flights from san francisco to denver on wednesday and thursday,Flight.,0
4748,can you tell me the cheapest one way fare from boston to san francisco,Airfare.,2
4749,what ground transportation is available in denver,Ground Service.,4
4750,show me the flights from boston to pittsburgh on thursday,Flight.,0
4751,what flights are available from philadelphia to denver on sundays,Flight.,0
4752,list flights from philadelphia to dallas that stop in atlanta,Flight.,0
4753,list airlines serving between denver and san francisco,Airline.,6
4754,what 's the cheapest fare for a round trip from indianapolis to orlando on december twenty seventh,Airfare.,2
4755,what are the lowest one way fares from pittsburgh to atlanta,Airfare.,2
4756,what flights from new york to los angeles,Flight.,0
4757,what is fare code f,Abbreviation.,8
4758,flights from denver to seattle on saturday morning on continental,Flight.,0
4759,what is the least expensive flight from pittsburgh to atlanta leaving on october fifth,Flight.,0
4760,give me the list of flights for continental between denver and boston,Flight.,0
4761,list daily flights from oakland to boston using continental airlines,Flight.,0
4762,what flights from tacoma to orlando on saturday,Flight.,0
4763,what are the coach class fares on flights from pittsburgh to atlanta,Airfare.,2
4764,what is the meaning of restriction ap80,Abbreviation.,8
4765,i need a flight from los angeles to charlotte today,Flight.,0
4766,show me all the types of aircraft,Aircraft.,3
4767,what is restriction ap80,Restriction.,16
4768,show me all flights from atlanta to san francisco which leave the day after tomorrow after 5 o'clock pm,Flight.,0
4769,i need a flight from new york to toronto thursday may six arriving by noon,Flight.,0
4770,what are my choices of flights leaving early afternoon from minneapolis to indianapolis,Flight.,0
4771,now i need flight information leaving atlanta and arriving in baltimore in the afternoon,Flight.,0
4772,please list all flights from baltimore to atlanta,Flight.,0
4773,what are all the flights available between pittsburgh and dallas fort worth,Flight.,0
4774,from denver to pittsburgh on april twenty first i need the cheapest flight,Flight.,0
4775,find the flights leaving dallas and going to san francisco that leave after 5 pm,Flight.,0
4776,flights from new york to miami,Flight.,0
4777,list flights from philadelphia to dallas,Flight.,0
4778,i need a flight from pittsburgh to los angeles thursday evening,Flight.,0
4779,what is the cheapest flight from denver to pittsburgh leaving on september twenty eighth,Flight.,0
4780,what flights are there from houston to dallas,Flight.,0
4781,what does ground transportation look like in oakland,Ground Service.,4
4782,list all nonstop flights from la to pittsburgh before 5 pm on tuesday,Flight.,0
4783,show me the flights from denver to las vegas,Flight.,0
4784,what flights are available from denver to dallas fort worth in the afternoons,Flight.,0
4785,i need a flight from new york city to montreal tomorrow,Flight.,0
4786,show me the names of airlines in atlanta,Airline.,6
4787,i 'd like to fly from san francisco to boston with a stopover in dallas fort worth and i want to fly on delta airlines,Flight.,0
4788,i need to find a plane from boston to san francisco on friday,Aircraft.,3
4789,show me a list of flights from denver to san francisco for september first 1991,Flight.,0
4790,i need a flight from kansas city to newark on the first of july,Flight.,0
4791,what aircraft has the largest seating capacity,Aircraft.,3
4792,what is ewr,Abbreviation.,8
4793,what ground transportation is available at baltimore,Ground Service.,4
4794,find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm,Flight.,0
4795,show me round trip flights from denver to baltimore that offer first class service on united,Flight.,0
4796,show me the cheapest one way flights from dallas to san francisco leaving dallas after 4 pm,Flight.,0
4797,what are the first class fares from dallas to baltimore,Airfare.,2
4798,show me continental flights from chicago to seattle on saturday morning,Flight.,0
4799,what northwest airlines flights leave denver before noon,Flight.,0
4800,are there any flights next monday morning from pittsburgh to san francisco,Flight.,0
4801,what does fare code qo mean,Abbreviation.,8
4802,show me the flights available from san francisco to pittsburgh for tuesday and also the price,Flight.,0
4803,flights between milwaukee and orlando one way,Flight.,0
4804,what does ewr mean,Abbreviation.,8
4805,flights from baltimore to san francisco,Flight.,0
4806,give me the earliest flight on american airlines tomorrow from st. petersburg to milwaukee,Flight.,0
4807,what flights does delta have between dallas and denver,Flight.,0
4808,i would like to fly from boston to baltimore in the afternoon what flights are there,Flight.,0
4809,where does flight ua 281 from boston to oakland stop,Flight.,0
4810,i would like to book a flight from charlotte to baltimore on april eighth,Flight.,0
4811,i would like a nonstop flight from jfk to las vegas on march second,Flight.,0
4812,thank you for that information now i would like to book a flight from philadelphia to boston on the night of april sixteen around 9 o'clock,Flight.,0
4813,what flight do you have from san francisco to pittsburgh on the evening of august twenty seventh,Flight.,0
4814,please give me a list of all the flights between dallas and baltimore and their cost,Flight+airfare.,14
4815,show me the nonstop flights from dallas to houston,Flight.,0
4816,show me the flights from boston to pittsburgh on wednesday and thursday,Flight.,0
4817,show me the flights arriving at love field,Flight.,0
4818,show me the flights out of love field,Flight.,0
4819,what is the fare for a one way flight from boston to atlanta,Airfare.,2
4820,i want to leave philadelphia and arrive in atlanta on a thursday,Flight.,0
4821,is there a round trip flight from baltimore to dallas connecting in denver,Flight.,0
4822,what is the earliest flight from boston to atlanta,Flight.,0
4823,give me the flights from chicago to seattle on saturday morning,Flight.,0
4824,houston airports,Airport.,5
4825,i would like a morning flight from milwaukee to denver colorado please,Flight.,0
4826,can you please tell me the type of aircraft used flying from atlanta to denver on eastern flight 825 leaving at 555,Aircraft.,3
4827,are there any flights next monday morning from pittsburgh to san francisco,Flight.,0
4828,what flights from new york to los angeles after 10 am,Flight.,0
4829,show me the fares from washington to oakland,Airfare.,2
4830,what 's the cheapest first class airfare from pittsburgh to san francisco,Airfare.,2
4831,what is fare code h,Abbreviation.,8
4832,show me saturday and sunday 's flights from milwaukee to phoenix on american airlines,Flight.,0
4833,how much does it cost to fly one way from boston to washington first class,Airfare.,2
